node1,node2
715,1387
715,983
715,3242
715,9125
715,2442
715,19347
715,15963
715,1654
715,15236
715,16866
715,17402
715,10426
715,8482
715,18655
715,4502
715,22265
715,14209
715,18216
715,15174
715,21212
715,1271
715,12098
715,19820
715,21496
715,19649
715,16977
715,16093
715,8389
715,8316
715,4399
715,6045
715,5458
715,12254
715,3735
715,3097
715,18966
715,19743
715,9220
715,9373
715,5373
715,20700
715,11332
715,9294
715,8002
715,2596
715,19063
715,15821
715,11341
715,14497
715,8869
715,3584
715,21231
715,11352
715,2085
715,11432
715,9319
715,16895
715,8883
715,6806
715,2773
715,7467
715,1123
715,21729
732,679
732,770
732,917
732,1123
732,11401
732,1387
732,2311
732,2420
732,2442
732,3334
732,3735
732,3757
732,3911
732,3996
732,15615
732,5458
732,5897
732,6160
732,6980
732,22328
732,7412
732,8790
732,8883
732,9294
732,9319
732,17726
732,10318
732,14209
732,13543
732,20976
732,19347
732,15963
732,17402
732,12254
732,16869
732,15821
732,21569
732,18482
732,15300
732,20433
732,14497
732,16470
732,20276
732,22057
732,14723
732,18966
732,17376
732,13915
754,19086
754,19792
754,11804
754,8216
754,11538
754,20930
754,11364
754,5132
754,4560
754,961
754,1387
754,15174
754,3242
754,2442
754,19347
754,20343
754,15963
754,18645
754,13095
754,20586
754,17384
754,21729
754,11289
754,8516
754,10426
754,16524
754,6232
754,5432
754,21033
754,17402
754,3077
754,9525
754,11644
754,4502
754,1209
754,2284
754,8232
754,14996
754,983
754,7966
754,19992
754,1271
754,12408
754,12088
754,5622
754,17148
754,19649
754,15531
754,10789
754,12464
754,8389
754,21496
754,4399
754,9504
754,6045
754,11323
754,5458
754,12371
754,14646
754,8139
754,2245
754,12098
754,19743
754,9220
754,9373
754,1007
754,20276
754,20892
754,2874
754,9125
754,22398
754,17783
754,9294
754,11775
754,16093
754,2596
754,18655
754,19063
754,21740
754,2942
754,17984
754,9651
754,16122
754,6441
754,14497
754,1278
754,8869
754,6806
754,17545
754,3584
754,10468
754,22057
754,18078
754,1745
754,4689
754,4518
754,11352
754,9939
754,2422
754,15951
754,16895
754,20922
754,8700
754,14659
754,1654
754,12842
754,7641
754,7467
754,10391
770,127
770,679
770,20276
770,11273
770,11538
770,20930
770,1387
770,6980
770,6160
770,2442
770,19347
770,15236
770,7412
770,10318
770,11634
770,3334
770,11289
770,10426
770,21569
770,18482
770,20433
770,18655
770,3757
770,14723
770,12408
770,15615
770,13915
770,3097
770,16978
770,21740
770,732
770,17726
770,5011
770,917
770,11401
770,8139
770,13543
770,22328
770,5897
770,14561
770,9220
770,20700
770,20976
770,16977
770,16470
770,9294
770,17376
770,3911
770,16895
770,4502
770,1271
770,2805
770,11341
770,15300
770,2311
770,6441
770,14497
770,22248
770,22057
770,15742
770,2420
770,2422
770,3996
770,13426
770,9319
770,8790
770,19777
770,13862
770,12353
770,1654
770,6806
770,1123
839,44
839,568
839,3103
839,4751
839,4401
839,9813
839,2532
839,1126
839,21324
839,4031
839,21274
839,5589
839,21681
839,19964
839,18235
839,16105
839,7288
839,13140
839,19621
839,19127
839,4077
839,14703
839,1618
839,20168
839,13408
839,11248
839,12025
839,7919
839,12745
839,5525
839,6398
839,20516
839,9567
839,4527
839,2160
839,20037
839,18167
839,20889
839,9996
839,6706
839,4917
839,11850
839,11473
839,17591
839,5165
839,13074
839,8062
839,3074
839,18638
839,7978
839,3981
839,18539
839,18624
839,1517
839,21087
839,5010
839,5317
839,8795
839,7606
917,127
917,679
917,770
917,13915
917,11538
917,20930
917,13543
917,5896
917,5897
917,14561
917,1654
917,6980
917,20976
917,6160
917,2442
917,13252
917,7412
917,9528
917,2981
917,12353
917,3334
917,15531
917,2805
917,2596
917,3757
917,4502
917,2311
917,21569
917,18482
917,15300
917,20433
917,6441
917,14497
917,22248
917,12408
917,13862
917,16470
917,1123
917,20276
917,22328
917,22057
917,15742
917,2420
917,15615
917,3911
917,3996
917,15951
917,9319
917,17376
917,16093
917,21740
917,21033
917,12842
917,6806
917,732
917,17726
917,5011
917,16895
917,14723
961,11244
961,679
961,715
961,754
961,9074
961,14605
961,12936
961,2085
961,6980
961,2442
961,1391
961,5650
961,8002
961,10666
961,2981
961,10318
961,9220
961,7325
961,3334
961,5432
961,17956
961,12243
961,8482
961,1586
961,1209
961,16791
961,22265
961,2284
961,8232
961,15174
961,19992
961,12088
961,19820
961,16977
961,4225
961,15531
961,1387
961,3757
961,4399
961,9241
961,5458
961,12254
961,14646
961,18966
961,6721
961,20892
961,16470
961,9125
961,11775
961,20343
961,1271
961,2311
961,14497
961,17545
961,8389
961,17726
961,4097
961,18078
961,16122
961,16198
961,19645
961,9493
961,15951
961,9319
961,16895
961,7467
961,21569
961,1123
961,10391
961,19792
961,11804
961,9504
961,11376
961,3584
961,9284
961,1654
961,3242
961,5513
961,15236
961,7412
961,20586
961,16866
961,12496
961,15239
961,4502
961,17402
961,11289
961,6222
961,11756
961,10426
961,16524
961,18482
961,7961
961,9525
961,977
961,16175
961,6361
961,15085
961,9528
961,20276
961,14209
961,22398
961,4560
961,983
961,7966
961,6232
961,8316
961,15615
961,18221
961,21496
961,3097
961,10789
961,12175
961,5011
961,11432
961,3805
961,6045
961,6806
961,11323
961,20700
961,2224
961,8139
961,19743
961,9373
961,1007
961,20976
961,17258
961,11498
961,2245
961,8896
961,17783
961,12353
961,21729
961,6780
961,2596
961,19063
961,2942
961,11644
961,11341
961,11683
961,21856
961,8869
961,11332
961,18777
961,1205
961,4772
961,4518
961,11352
961,2420
961,9939
961,2422
961,8516
961,14659
961,8883
961,7641
961,2773
977,961
977,18078
977,3805
977,19792
977,8232
977,11804
977,8216
977,17384
977,12254
977,20930
977,19649
977,18966
977,19743
977,1387
977,19573
977,20700
977,19347
977,3370
977,20343
977,15963
977,11332
977,15236
977,1745
977,20922
977,5622
977,2422
977,17402
977,16869
977,20892
977,5432
977,17726
977,20435
977,14497
977,4502
977,4518
977,20276
977,10468
977,7966
977,21231
977,6232
977,4672
977,1271
977,3097
977,12464
977,15951
977,9319
977,16895
977,4225
977,16093
977,8883
977,2773
977,17984
977,1123
977,21729
977,4399
983,715
983,754
983,961
983,9074
983,8524
983,19792
983,11804
983,11538
983,14996
983,11364
983,1387
983,3242
983,2442
983,20343
983,15963
983,15236
983,13095
983,12496
983,10666
983,2981
983,9220
983,7325
983,17384
983,17402
983,10426
983,5432
983,21033
983,21729
983,8482
983,18655
983,11644
983,16175
983,1209
983,4502
983,22265
983,20276
983,8232
983,15174
983,9504
983,8316
983,19645
983,12408
983,12088
983,5622
983,3097
983,16977
983,15531
983,10789
983,19820
983,1654
983,16895
983,4399
983,2874
983,18777
983,3805
983,6045
983,11323
983,5458
983,9241
983,8139
983,19743
983,19573
983,20700
983,11498
983,20892
983,8002
983,11352
983,10468
983,4225
983,9294
983,9125
983,12353
983,5650
983,2596
983,20435
983,19063
983,2942
983,4672
983,4772
983,17984
983,9651
983,16122
983,14497
983,1278
983,8869
983,3584
983,1007
983,18645
983,22252
983,18078
983,22057
983,20653
983,6361
983,12464
983,17545
983,20922
983,12842
983,7641
983,2773
983,7467
983,1745
1007,754
1007,961
1007,983
1007,18777
1007,19792
1007,8232
1007,11804
1007,5458
1007,9125
1007,14646
1007,12243
1007,11364
1007,7467
1007,1387
1007,3242
1007,2442
1007,4672
1007,5513
1007,20892
1007,15236
1007,2245
1007,9241
1007,11323
1007,9294
1007,7325
1007,11376
1007,15239
1007,3097
1007,20343
1007,9525
1007,4502
1007,8002
1007,17726
1007,11756
1007,9220
1007,20435
1007,6441
1007,16175
1007,14497
1007,1278
1007,19063
1007,22265
1007,17984
1007,20276
1007,3584
1007,12842
1007,15174
1007,6045
1007,4097
1007,8316
1007,15821
1007,12088
1007,19820
1007,6806
1007,9319
1007,16895
1007,15531
1007,10391
1007,1654
1007,20586
1007,7641
1007,2773
1007,16198
1007,9493
1007,4399
1123,127
1123,679
1123,715
1123,770
1123,917
1123,961
1123,977
1123,3499
1123,1387
1123,6980
1123,2442
1123,20343
1123,11273
1123,2981
1123,10318
1123,7325
1123,17384
1123,5432
1123,17956
1123,17726
1123,2805
1123,4502
1123,2284
1123,18216
1123,15174
1123,15300
1123,9504
1123,21212
1123,12408
1123,17148
1123,19649
1123,16977
1123,15531
1123,21740
1123,3757
1123,4399
1123,11341
1123,5458
1123,11401
1123,13543
1123,22328
1123,16470
1123,10468
1123,9125
1123,3911
1123,11775
1123,16093
1123,2311
1123,6441
1123,16122
1123,14497
1123,1278
1123,3584
1123,15236
1123,4097
1123,21231
1123,15742
1123,12464
1123,11432
1123,16895
1123,13862
1123,7467
1123,11804
1123,11376
1123,20930
1123,9677
1123,1654
1123,6160
1123,15963
1123,19870
1123,18645
1123,3334
1123,7412
1123,20586
1123,11634
1123,12496
1123,10426
1123,16524
1123,18482
1123,3077
1123,11289
1123,20433
1123,9525
1123,9528
1123,15615
1123,21496
1123,12524
1123,21569
1123,12175
1123,732
1123,13915
1123,5011
1123,3805
1123,7078
1123,11323
1123,14723
1123,14561
1123,19573
1123,5373
1123,20976
1123,2245
1123,9294
1123,17376
1123,12353
1123,6780
1123,20435
1123,19063
1123,2942
1123,15821
1123,17984
1123,9220
1123,8869
1123,22057
1123,20653
1123,12371
1123,4518
1123,2420
1123,2422
1123,3996
1123,13426
1123,8883
1123,6806
1123,2773
1126,44
1126,568
1126,839
1126,3103
1126,4751
1126,4401
1126,9813
1126,2532
1126,21324
1126,4031
1126,21274
1126,5589
1126,19964
1126,18235
1126,11850
1126,13140
1126,16105
1126,7288
1126,19621
1126,19127
1126,4077
1126,14703
1126,1618
1126,20168
1126,13408
1126,11248
1126,3074
1126,12025
1126,7919
1126,12745
1126,5525
1126,6398
1126,20516
1126,9567
1126,4527
1126,2160
1126,20037
1126,18167
1126,20889
1126,9996
1126,6706
1126,4917
1126,11473
1126,17591
1126,5165
1126,13074
1126,8062
1126,18638
1126,7978
1126,3981
1126,18539
1126,18624
1126,1517
1126,21087
1126,5010
1126,21681
1126,5317
1126,8795
1126,7606
1205,11244
1205,961
1205,6045
1205,11323
1205,3584
1205,14646
1205,22328
1205,1387
1205,5373
1205,2442
1205,19086
1205,1391
1205,20343
1205,20892
1205,1745
1205,19063
1205,2245
1205,10666
1205,9294
1205,2981
1205,9125
1205,15531
1205,4502
1205,10426
1205,16524
1205,1271
1205,18482
1205,9220
1205,7961
1205,18655
1205,14497
1205,1278
1205,8869
1205,17545
1205,20276
1205,22398
1205,4560
1205,15174
1205,7966
1205,6232
1205,19992
1205,14659
1205,12408
1205,5622
1205,12464
1205,16895
1205,16978
1205,4225
1205,8700
1205,10789
1205,6806
1205,1654
1205,9241
1209,754
1209,961
1209,983
1209,9504
1209,11804
1209,11323
1209,14646
1209,8139
1209,1387
1209,5373
1209,2442
1209,9294
1209,2596
1209,16895
1209,4502
1209,1271
1209,22349
1209,17402
1209,9220
1209,9525
1209,14497
1209,2284
1209,20276
1209,14996
1209,4560
1209,15174
1209,19645
1209,11352
1209,12408
1209,9939
1209,5622
1209,3097
1209,15531
1209,14659
1209,10789
1209,6806
1209,9373
1209,17984
1209,14379
1209,10391
1271,715
1271,754
1271,770
1271,961
1271,977
1271,1205
1271,1209
1271,3499
1271,11273
1271,17384
1271,11538
1271,5587
1271,9677
1271,18216
1271,1654
1271,11634
1271,6160
1271,2442
1271,19347
1271,5513
1271,15236
1271,2085
1271,8002
1271,1921
1271,8790
1271,5458
1271,14746
1271,17402
1271,11289
1271,10426
1271,5432
1271,21033
1271,17726
1271,3584
1271,8482
1271,9525
1271,16791
1271,2284
1271,14209
1271,14996
1271,15174
1271,15090
1271,5896
1271,12408
1271,12098
1271,19820
1271,17148
1271,3097
1271,16977
1271,16978
1271,4225
1271,12524
1271,15531
1271,21569
1271,6045
1271,6806
1271,11323
1271,3735
1271,8139
1271,22328
1271,9220
1271,9284
1271,20892
1271,11277
1271,10468
1271,13252
1271,2245
1271,9241
1271,9294
1271,21729
1271,6780
1271,11341
1271,2596
1271,4502
1271,2942
1271,15821
1271,16093
1271,17984
1271,9493
1271,19743
1271,18966
1271,11683
1271,20343
1271,14497
1271,17545
1271,11332
1271,11376
1271,10379
1271,15951
1271,9319
1271,16895
1271,2874
1271,22265
1271,12464
1271,8883
1271,7641
1271,7467
1278,754
1278,983
1278,1007
1278,1123
1278,1205
1278,19792
1278,9504
1278,17384
1278,12936
1278,8896
1278,14777
1278,6721
1278,2442
1278,1391
1278,5513
1278,11775
1278,15236
1278,20586
1278,2981
1278,7325
1278,15239
1278,6222
1278,22398
1278,2224
1278,17402
1278,1586
1278,18655
1278,11644
1278,11498
1278,16791
1278,4502
1278,20276
1278,10426
1278,4560
1278,15174
1278,11364
1278,14659
1278,5622
1278,18221
1278,15096
1278,15531
1278,10789
1278,16895
1278,18777
1278,11323
1278,14646
1278,19743
1278,20892
1278,10468
1278,9241
1278,9125
1278,5650
1278,11341
1278,2596
1278,20435
1278,19063
1278,4672
1278,9651
1278,16122
1278,11683
1278,6441
1278,14497
1278,22248
1278,8869
1278,21856
1278,4097
1278,22057
1278,20653
1278,6361
1278,11352
1278,12464
1278,15951
1278,8883
1278,6806
1278,2773
1278,21729
1278,9525
1387,11244
1387,679
1387,715
1387,754
1387,770
1387,961
1387,977
1387,983
1387,1007
1387,1123
1387,1205
1387,1209
1387,11401
1387,3499
1387,9074
1387,14605
1387,5587
1387,2442
1387,1391
1387,5650
1387,1745
1387,7325
1387,12243
1387,8482
1387,16791
1387,14996
1387,19992
1387,16869
1387,5622
1387,4225
1387,16093
1387,3757
1387,14777
1387,4499
1387,16470
1387,9125
1387,20343
1387,14659
1387,16122
1387,13095
1387,6361
1387,8790
1387,5896
1387,11273
1387,6721
1387,19347
1387,16866
1387,21231
1387,11289
1387,6222
1387,10426
1387,15076
1387,21729
1387,9525
1387,11644
1387,12283
1387,7966
1387,21496
1387,15096
1387,732
1387,16198
1387,14379
1387,7078
1387,19743
1387,20976
1387,17258
1387,11332
1387,2874
1387,9241
1387,12353
1387,6780
1387,14746
1387,2596
1387,2942
1387,4672
1387,11341
1387,11683
1387,6441
1387,8869
1387,22252
1387,4689
1387,9939
1387,12371
1387,3996
1387,3911
1387,8516
1387,8883
1387,6806
1387,12936
1387,11364
1387,8896
1387,10666
1387,14209
1387,8216
1387,3334
1387,5432
1387,17956
1387,17726
1387,20930
1387,1586
1387,22265
1387,8232
1387,18216
1387,12408
1387,12088
1387,16977
1387,16978
1387,15531
1387,18777
1387,5458
1387,3735
1387,12098
1387,9220
1387,20700
1387,11277
1387,10468
1387,13252
1387,11775
1387,16895
1387,9373
1387,14082
1387,14497
1387,21856
1387,17984
1387,10379
1387,4097
1387,19645
1387,11432
1387,15951
1387,9319
1387,20922
1387,18221
1387,7558
1387,12842
1387,10391
1387,19792
1387,17384
1387,5132
1387,1654
1387,5513
1387,15963
1387,19870
1387,15236
1387,6045
1387,20586
1387,15239
1387,17402
1387,20276
1387,3073
1387,4560
1387,11352
1387,16524
1387,6232
1387,8316
1387,3097
1387,13915
1387,19562
1387,3805
1387,9284
1387,8139
1387,19573
1387,10789
1387,11498
1387,9493
1387,9294
1387,17783
1387,3370
1387,7961
1387,20435
1387,4502
1387,11756
1387,18966
1387,12464
1387,2773
1387,4772
1387,4518
1387,2422
1387,8700
1387,7641
1387,20892
1387,6160
1391,11244
1391,961
1391,1205
1391,1278
1391,1387
1391,3499
1391,19086
1391,19792
1391,13434
1391,12936
1391,20930
1391,3805
1391,5132
1391,6160
1391,2442
1391,21496
1391,5513
1391,15236
1391,11804
1391,10666
1391,11289
1391,18655
1391,2284
1391,15174
1391,7966
1391,19992
1391,12408
1391,17148
1391,16977
1391,21740
1391,1654
1391,11323
1391,5458
1391,14646
1391,8139
1391,15300
1391,2245
1391,9294
1391,17783
1391,20435
1391,4502
1391,2942
1391,14659
1391,9220
1391,2311
1391,14497
1391,7467
1391,18645
1391,8869
1391,6361
1391,13095
1391,16895
1391,8516
1391,12842
1391,7641
1391,2773
1391,9241
1391,9525
1517,44
1517,568
1517,839
1517,1126
1517,3103
1517,2532
1517,4031
1517,5589
1517,18638
1517,19964
1517,19621
1517,21274
1517,14703
1517,3074
1517,5525
1517,6398
1517,20516
1517,4527
1517,4917
1517,11850
1517,6706
1517,11473
1517,17591
1517,5165
1517,8062
1517,19127
1517,5010
1517,4751
1517,4401
1517,9813
1517,21324
1517,21681
1517,18235
1517,13140
1517,16105
1517,7288
1517,7978
1517,3981
1517,4077
1517,20168
1517,13408
1517,11248
1517,12025
1517,7919
1517,12745
1517,1618
1517,9567
1517,2160
1517,20037
1517,18167
1517,20889
1517,9996
1517,13074
1517,18539
1517,18624
1517,21087
1517,5317
1517,8795
1517,7606
1586,961
1586,1278
1586,1387
1586,19792
1586,16470
1586,13434
1586,5132
1586,14777
1586,3242
1586,2442
1586,5513
1586,15963
1586,13095
1586,7412
1586,2981
1586,17384
1586,21729
1586,6222
1586,18655
1586,22265
1586,20276
1586,6232
1586,12408
1586,5622
1586,18221
1586,15531
1586,16895
1586,4399
1586,11323
1586,8139
1586,19743
1586,9373
1586,19573
1586,5373
1586,20700
1586,20892
1586,16093
1586,2596
1586,9525
1586,19063
1586,14659
1586,11644
1586,9220
1586,16122
1586,11683
1586,20343
1586,14497
1586,8869
1586,10468
1586,6045
1586,18078
1586,4518
1586,11352
1586,12464
1586,20922
1586,12842
1586,6806
1586,2773
1618,44
1618,568
1618,839
1618,1126
1618,1517
1618,4077
1618,2160
1618,2532
1618,3074
1618,3103
1618,3981
1618,4401
1618,4031
1618,5589
1618,18638
1618,19964
1618,19621
1618,14703
1618,5525
1618,6398
1618,20516
1618,4527
1618,4917
1618,11850
1618,6706
1618,11473
1618,17591
1618,5165
1618,8062
1618,7978
1618,19127
1618,9996
1618,4751
1618,9813
1618,21324
1618,12745
1618,21681
1618,18235
1618,16105
1618,7288
1618,13140
1618,20168
1618,13408
1618,11248
1618,12025
1618,7919
1618,9567
1618,20037
1618,18167
1618,20889
1618,5010
1618,21274
1618,13074
1618,18539
1618,18624
1618,21087
1618,5317
1618,8795
1618,7606
1654,11244
1654,715
1654,754
1654,770
1654,917
1654,961
1654,983
1654,1007
1654,1123
1654,1205
1654,1271
1654,11401
1654,1387
1654,1391
1654,3499
1654,8524
1654,14605
1654,13434
1654,12936
1654,4560
1654,6980
1654,14777
1654,21231
1654,20343
1654,19562
1654,5650
1654,1745
1654,7325
1654,3334
1654,21729
1654,21033
1654,17726
1654,8482
1654,2805
1654,8316
1654,16791
1654,4502
1654,8232
1654,15174
1654,14561
1654,16869
1654,5622
1654,19820
1654,16977
1654,15531
1654,3757
1654,4399
1654,9241
1654,18777
1654,9651
1654,5458
1654,12254
1654,3735
1654,14646
1654,13543
1654,22328
1654,12098
1654,2942
1654,3242
1654,8216
1654,3370
1654,20892
1654,10468
1654,11775
1654,13915
1654,2311
1654,19870
1654,16122
1654,14497
1654,21856
1654,3584
1654,10379
1654,4097
1654,18078
1654,13095
1654,12283
1654,11432
1654,15951
1654,9319
1654,8790
1654,2874
1654,11804
1654,13862
1654,12842
1654,19086
1654,19792
1654,11273
1654,17384
1654,9677
1654,5132
1654,5513
1654,15236
1654,20586
1654,16866
1654,17402
1654,11289
1654,3073
1654,15076
1654,18482
1654,20433
1654,11644
1654,16175
1654,15085
1654,9528
1654,7558
1654,20276
1654,9284
1654,6232
1654,5896
1654,15615
1654,3097
1654,4672
1654,12524
1654,21569
1654,12464
1654,16198
1654,5011
1654,16895
1654,6222
1654,6045
1654,11323
1654,20700
1654,2224
1654,8139
1654,5897
1654,19743
1654,19573
1654,5373
1654,17258
1654,11498
1654,15821
1654,22398
1654,20922
1654,9493
1654,8896
1654,17783
1654,8002
1654,4499
1654,2596
1654,20435
1654,19063
1654,11341
1654,18966
1654,12243
1654,6441
1654,8869
1654,11332
1654,22057
1654,2420
1654,2245
1654,3911
1654,22265
1654,14659
1654,8883
1654,7641
1654,2773
1745,11244
1745,754
1745,977
1745,983
1745,1205
1745,1387
1745,1654
1745,19086
1745,19792
1745,11804
1745,5458
1745,14646
1745,8139
1745,12098
1745,9220
1745,9284
1745,20976
1745,20343
1745,15963
1745,19562
1745,11498
1745,15236
1745,13434
1745,9294
1745,8216
1745,1921
1745,17384
1745,15239
1745,2773
1745,5513
1745,16895
1745,4502
1745,3073
1745,2942
1745,20892
1745,14082
1745,15300
1745,16175
1745,14497
1745,16791
1745,10426
1745,18216
1745,15076
1745,21231
1745,19992
1745,18777
1745,15174
1745,18966
1745,2085
1745,21496
1745,9939
1745,19649
1745,16977
1745,20922
1745,16093
1745,8883
1745,6806
1745,16198
1745,11432
1921,1271
1921,1745
1921,19086
1921,13434
1921,17384
1921,5587
1921,5513
1921,15963
1921,15236
1921,11273
1921,11634
1921,17402
1921,16869
1921,15076
1921,21033
1921,21729
1921,8482
1921,18655
1921,22265
1921,18216
1921,15090
1921,21212
1921,5622
1921,19649
1921,16978
1921,16093
1921,21740
1921,21569
1921,2422
1921,16895
1921,5458
1921,8139
1921,3097
1921,5896
1921,12098
1921,19743
1921,9220
1921,9284
1921,17258
1921,13252
1921,2596
1921,14082
1921,18966
1921,14497
1921,17726
1921,21231
1921,12283
1921,12464
1921,9319
1921,8790
1921,20922
1921,19777
1921,8883
1921,9294
2085,715
2085,961
2085,1271
2085,1745
2085,3499
2085,9074
2085,11273
2085,12098
2085,3242
2085,2442
2085,19347
2085,15236
2085,16866
2085,21729
2085,16869
2085,15076
2085,21033
2085,17402
2085,4502
2085,22265
2085,14209
2085,3073
2085,18216
2085,8316
2085,8389
2085,17726
2085,16895
2085,4399
2085,6045
2085,5458
2085,3735
2085,18966
2085,19743
2085,20700
2085,11332
2085,4499
2085,19063
2085,2942
2085,15821
2085,11341
2085,9220
2085,21231
2085,11432
2085,9319
2085,8790
2085,9528
2085,8883
2085,7467
2160,44
2160,568
2160,839
2160,1126
2160,1517
2160,4077
2160,3103
2160,4751
2160,4401
2160,2532
2160,21324
2160,4031
2160,21274
2160,5589
2160,21681
2160,19964
2160,18235
2160,5525
2160,16105
2160,5010
2160,7288
2160,13140
2160,19621
2160,19127
2160,14703
2160,1618
2160,20168
2160,11248
2160,12025
2160,7919
2160,12745
2160,6398
2160,20516
2160,9567
2160,4527
2160,20037
2160,18167
2160,20889
2160,6706
2160,4917
2160,11850
2160,11473
2160,17591
2160,13074
2160,8062
2160,3074
2160,18638
2160,7978
2160,3981
2160,18539
2160,18624
2160,21087
2160,9996
2160,5317
2160,8795
2160,7606
2224,961
2224,1278
2224,1654
2224,19792
2224,7078
2224,11323
2224,8139
2224,15174
2224,6160
2224,11498
2224,15963
2224,5650
2224,2442
2224,13095
2224,9294
2224,2981
2224,9125
2224,11775
2224,14746
2224,17402
2224,19063
2224,16524
2224,14605
2224,9220
2224,20435
2224,4502
2224,14497
2224,8869
2224,22248
2224,8232
2224,6045
2224,7966
2224,18645
2224,5622
2224,3097
2224,15531
2224,7641
2224,16895
2224,14379
2245,11244
2245,754
2245,961
2245,1007
2245,1123
2245,1205
2245,1271
2245,1391
2245,1654
2245,19086
2245,20276
2245,11804
2245,11364
2245,5132
2245,6721
2245,2442
2245,15236
2245,13095
2245,10666
2245,21729
2245,11289
2245,17402
2245,8482
2245,7961
2245,11644
2245,16175
2245,16791
2245,22265
2245,2284
2245,14209
2245,18216
2245,15174
2245,19992
2245,12408
2245,12088
2245,5622
2245,19820
2245,3097
2245,16977
2245,16978
2245,15531
2245,10789
2245,2596
2245,17726
2245,16895
2245,9504
2245,6045
2245,6806
2245,11323
2245,5458
2245,14646
2245,19743
2245,9373
2245,11498
2245,10468
2245,2874
2245,9241
2245,9125
2245,11775
2245,4502
2245,14659
2245,11683
2245,14497
2245,21856
2245,11332
2245,17984
2245,3584
2245,18777
2245,10379
2245,22252
2245,12464
2245,7558
2245,7641
2245,2773
2245,9294
2245,10391
2284,11244
2284,754
2284,961
2284,1123
2284,1209
2284,1271
2284,1391
2284,2245
2284,19792
2284,8216
2284,17384
2284,12936
2284,20930
2284,11364
2284,10379
2284,14605
2284,2442
2284,19347
2284,20343
2284,15963
2284,20586
2284,7325
2284,17402
2284,5432
2284,17726
2284,16175
2284,11498
2284,15085
2284,4560
2284,19992
2284,14659
2284,12088
2284,5622
2284,19649
2284,10789
2284,12464
2284,12175
2284,18482
2284,16895
2284,4751
2284,18777
2284,11323
2284,5458
2284,8139
2284,19573
2284,4502
2284,11683
2284,14497
2284,8869
2284,10468
2284,18078
2284,17376
2284,12842
2284,2773
2284,9241
2284,10391
2311,127
2311,679
2311,770
2311,917
2311,961
2311,1123
2311,11401
2311,1391
2311,1654
2311,9074
2311,8232
2311,11804
2311,17384
2311,11538
2311,20930
2311,6980
2311,6160
2311,2442
2311,20343
2311,15963
2311,15236
2311,8002
2311,10666
2311,2981
2311,15076
2311,5432
2311,20433
2311,9525
2311,2805
2311,20276
2311,22398
2311,15174
2311,6232
2311,19992
2311,4672
2311,12408
2311,15615
2311,5622
2311,18221
2311,13915
2311,19743
2311,13426
2311,16977
2311,4225
2311,15531
2311,17402
2311,732
2311,17726
2311,5011
2311,18078
2311,3805
2311,6045
2311,7078
2311,11323
2311,8139
2311,13543
2311,22328
2311,18966
2311,14561
2311,19573
2311,5373
2311,20700
2311,20976
2311,20892
2311,16470
2311,10468
2311,9294
2311,9125
2311,12353
2311,21729
2311,6780
2311,16093
2311,2596
2311,20435
2311,4502
2311,2942
2311,11644
2311,11341
2311,9220
2311,12243
2311,14497
2311,22248
2311,17545
2311,11332
2311,4097
