node1,node2
220,329
220,692
220,454
220,1697
220,480
220,636
220,1039
220,2058
220,482
220,1625
220,1663
220,136
220,45
220,514
220,2254
220,1253
220,710
220,922
220,183
220,666
220,904
220,1968
220,2220
220,581
220,2030
220,766
220,960
220,1070
220,1670
220,1639
220,236
220,531
220,258
220,386
220,351
220,2179
220,880
220,1371
220,1742
220,1827
220,1097
220,214
220,433
220,2004
220,2228
220,1931
220,1984
220,131
220,1875
220,1912
220,268
220,890
220,1948
220,1774
220,310
220,541
220,1167
220,936
220,660
220,1230
220,1814
220,1411
220,949
220,99
220,1727
220,2027
220,886
220,2122
220,1640
220,1291
220,577
220,76
220,1824
220,927
236,2158
236,2030
236,637
236,890
236,1912
236,1534
236,393
236,1152
236,1666
236,904
236,905
236,2177
236,1923
236,141
236,2179
236,531
236,660
236,1931
236,2186
236,2058
236,1170
236,1291
236,666
236,921
236,1683
236,1814
236,922
236,1520
236,1817
236,1949
236,1184
236,1187
236,2081
236,1066
236,52
236,310
236,949
236,2220
236,1714
236,1968
236,1845
236,2228
236,1466
236,960
236,1727
236,1984
236,1739
236,1613
236,2122
236,979
236,220
236,2254
236,1875
236,351
236,479
236,2004
236,2006
236,1371
236,1633
236,1639
236,1640
236,880
236,881
236,276
236,505
236,886
248,2158
248,2030
248,637
248,890
248,1912
248,1152
248,393
248,1534
248,1666
248,904
248,905
248,2177
248,141
248,2179
248,276
248,1291
248,531
248,660
248,1931
248,2186
248,1170
248,2058
248,666
248,1683
248,921
248,1039
248,1814
248,922
248,1520
248,1184
248,1949
248,1567
248,936
248,2081
248,1066
248,52
248,310
248,949
248,2220
248,1714
248,1968
248,1845
248,2228
248,1466
248,960
248,1727
248,1984
248,1739
248,2122
248,979
248,220
248,2254
248,1875
248,351
248,479
248,2004
248,2006
248,1371
248,1633
248,886
248,1639
248,1640
248,880
248,881
248,505
248,1777
258,2158
258,2030
258,637
258,890
258,1912
258,1534
258,393
258,1152
258,1666
258,904
258,905
258,2177
258,1923
258,141
258,2179
258,531
258,1039
258,660
258,1931
258,2186
258,1170
258,2058
258,1683
258,921
258,1291
258,922
258,1774
258,1520
258,1817
258,1184
258,1949
258,1567
258,1187
258,936
258,2081
258,1066
258,52
258,310
258,60
258,949
258,2220
258,1714
258,1968
258,1845
258,2228
258,1466
258,960
258,581
258,1727
258,1984
258,1739
258,1613
258,2122
258,979
258,220
258,2254
258,1875
258,351
258,479
258,2004
258,2006
258,1371
258,1633
258,886
258,1639
258,2020
258,1640
258,880
258,881
258,276
258,505
258,1777
268,2158
268,2030
268,637
268,890
268,1912
268,1534
268,393
268,1152
268,1666
268,904
268,905
268,2177
268,1923
268,141
268,2179
268,276
268,531
268,1291
268,660
268,1931
268,2186
268,2058
268,1170
268,921
268,1683
268,1814
268,922
268,1520
268,1817
268,1184
268,1949
268,1567
268,1187
268,936
268,2081
268,1066
268,52
268,310
268,949
268,2220
268,1714
268,1968
268,1845
268,2228
268,1466
268,960
268,1727
268,1984
268,1739
268,1613
268,2122
268,979
268,220
268,2254
268,1875
268,351
268,479
268,2004
268,2006
268,1371
268,1633
268,1639
268,880
268,881
268,1774
268,505
268,886
270,470
270,1204
270,914
270,1204
270,470
270,914
276,669
276,1923
276,121
276,1339
276,1567
276,515
276,162
276,979
276,1581
276,2006
276,1892
276,1066
276,1004
276,248
276,1018
276,205
276,1666
276,2177
276,393
276,1563
276,736
276,1276
276,754
276,881
276,637
276,1534
276,1334
276,52
276,619
276,858
276,921
276,1520
276,505
276,1949
276,218
276,394
276,2158
276,2030
276,637
276,890
276,1912
276,1152
276,393
276,1534
276,1666
276,904
276,905
276,2177
276,141
276,2179
276,1291
276,531
276,660
276,1931
276,2058
276,1170
276,1683
276,921
276,922
276,1814
276,1520
276,1184
276,1949
276,1567
276,1187
276,2081
276,1066
276,52
276,310
276,949
276,2220
276,1714
276,1968
276,1845
276,2228
276,1466
276,960
276,1727
276,1984
276,1739
276,2122
276,979
276,220
276,2254
276,1875
276,1492
276,351
276,479
276,2004
276,2006
276,1371
276,1633
276,1639
276,1640
276,881
276,505
276,886
276,1739
276,774
276,778
276,1187
276,1683
276,1170
276,724
276,479
276,220
276,1184
276,951
276,1466
276,1152
276,2158
276,141
276,123
276,308
276,905
276,437
276,2081
276,1845
276,89
276,1480
276,160
276,1633
276,329
276,692
276,454
276,1697
276,480
276,636
276,2058
276,482
276,1625
276,1663
276,136
276,45
276,514
276,2254
276,1253
276,710
276,922
276,183
276,904
276,1968
276,2220
276,2030
276,766
276,960
276,1070
276,1670
276,1639
276,236
276,531
276,258
276,386
276,351
276,2179
276,1371
276,1742
276,1827
276,1097
276,214
276,433
276,2004
276,2228
276,1931
276,1984
276,131
276,1875
276,1912
276,268
276,890
276,1948
276,310
276,541
276,1167
276,660
276,1230
276,1814
276,1411
276,949
276,99
276,1727
276,2027
276,886
276,2122
276,1640
276,1291
276,577
276,76
276,1824
276,927
296,1220
296,829
296,1089
296,2192
296,2134
296,1224
296,1887
296,1750
296,1762
296,1492
296,970
296,370
296,366
296,1898
296,1023
296,1495
296,2204
296,1303
296,2013
296,1557
296,1569
296,1398
296,2175
296,443
296,1344
296,572
296,620
296,2165
296,1530
296,1321
296,1127
296,956
296,2236
296,1547
296,2053
296,1622
296,760
296,373
296,1988
296,1606
296,1232
296,1895
296,841
296,70
296,354
296,1409
296,897
296,699
296,2225
296,1921
296,1013
296,1285
296,760
296,1398
296,2165
296,1530
296,1023
296,897
296,1409
296,1918
296,1921
296,1285
296,2175
296,2053
296,1547
296,2192
296,1303
296,2199
296,2204
296,1569
296,1321
296,2221
296,443
296,2223
296,699
296,2225
296,572
296,956
296,829
296,1344
296,841
296,970
296,1606
296,1988
296,1224
296,1232
296,1492
296,1622
296,1750
296,1495
296,2134
296,373
296,1247
296,1887
296,2013
296,1762
296,366
296,1127
296,1895
296,370
296,1898
296,1013
296,2199
296,2223
296,2221
296,1918
308,2158
308,2030
308,637
308,890
308,1912
308,1152
308,393
308,1534
308,1666
308,904
308,905
308,2177
308,1923
308,141
308,2179
308,276
308,1291
308,531
308,660
308,1931
308,2058
308,1170
308,1683
308,921
308,1814
308,1520
308,1817
308,1184
308,1949
308,1567
308,1187
308,2081
308,1066
308,52
308,310
308,949
308,2220
308,1714
308,1968
308,1845
308,2228
308,1466
308,960
308,1727
308,1984
308,1739
308,1613
308,2122
308,979
308,220
308,2254
308,1875
308,351
308,479
308,2004
308,2006
308,1371
308,1633
308,1639
308,1640
308,881
308,505
308,886
310,669
310,1923
310,121
310,1339
310,1567
310,515
310,162
310,979
310,1581
310,2006
310,1892
310,1066
310,1004
310,248
310,1018
310,205
310,1666
310,2177
310,393
310,1563
310,736
310,1276
310,754
310,881
310,637
310,1534
310,1334
310,52
310,619
310,858
310,921
310,1520
310,505
310,1949
310,218
310,394
310,276
310,1739
310,774
310,778
310,1187
310,1683
310,1170
310,724
310,479
310,220
310,1184
310,951
310,1466
310,1152
310,2158
310,141
310,123
310,308
310,905
310,437
310,2081
310,1845
310,89
310,1480
310,160
310,1633
310,329
310,692
310,454
310,1697
310,480
310,636
310,2058
310,482
310,1625
310,1663
310,136
310,45
310,514
310,2254
310,1253
310,710
310,922
310,183
310,666
310,904
310,1968
310,2220
310,2030
310,766
310,960
310,1070
310,1670
310,1639
310,236
310,531
310,258
310,386
310,351
310,2179
310,1371
310,1742
310,1827
310,1097
310,214
310,433
310,2004
310,2228
310,1931
310,1984
310,131
310,1875
310,1912
310,268
310,890
310,1948
310,2158
310,2030
310,637
310,890
310,1912
310,1152
310,393
310,1534
310,1666
310,904
310,905
310,2177
310,1923
310,141
310,2179
310,276
310,1291
310,531
310,660
310,1931
310,2186
310,2058
310,1170
310,1683
310,921
310,922
310,1814
310,1520
310,1817
310,1184
310,1949
310,1567
310,1187
310,936
310,2081
310,1066
310,52
310,60
310,949
310,2220
310,1714
310,1968
310,1845
310,2228
310,1466
310,960
310,1727
310,1984
310,1739
310,1613
310,2122
310,979
310,220
310,2254
310,1875
310,351
310,479
310,2004
310,2006
310,1371
310,1633
310,1639
310,2020
310,1640
310,881
310,505
310,886
310,541
310,1167
310,660
310,1230
310,1814
310,1411
310,949
310,99
310,1727
310,2027
310,886
310,2122
310,1640
310,1291
310,577
310,76
310,1824
310,927
329,2158
329,2030
329,637
329,890
329,1912
329,1534
329,393
329,1152
329,1666
329,904
329,905
329,2177
329,1923
329,141
329,2179
329,531
329,1039
329,660
329,1931
329,2186
329,1170
329,2058
329,1683
329,921
329,1291
329,922
329,1774
329,1520
329,1817
329,1184
329,1949
329,1567
329,1187
329,936
329,2081
329,1066
329,52
329,310
329,60
329,949
329,2220
329,1714
329,1968
329,1845
329,2228
329,1466
329,960
329,581
329,1727
329,1984
329,1739
329,1613
329,2122
329,979
329,220
329,2254
329,1875
329,351
329,479
329,2004
329,2006
329,1371
329,1633
329,886
329,1639
329,2020
329,1640
329,880
329,881
329,276
329,505
329,1777
351,669
351,1923
351,121
351,1339
351,1567
351,515
351,162
351,979
351,1581
351,2006
351,1892
351,1066
351,1004
351,248
351,1018
351,205
351,1666
351,2177
351,393
351,1563
351,736
351,1276
351,754
351,881
351,637
351,1534
351,1334
351,52
351,619
351,858
351,921
351,1520
351,505
351,1949
351,218
351,394
351,276
351,1739
351,774
351,778
351,1187
351,1683
351,1170
351,724
351,479
351,220
351,1184
351,951
351,1466
351,1152
351,2158
351,141
351,123
351,308
351,905
351,437
351,2081
351,1845
351,89
351,1480
351,160
351,1633
351,329
351,692
351,454
351,1697
351,480
351,636
351,2058
351,482
351,1625
351,1663
351,136
351,45
351,514
351,2254
351,1253
351,710
351,922
351,183
351,904
351,1968
351,2220
351,2030
351,766
351,960
351,1070
351,1670
351,1639
351,236
351,531
351,258
351,386
351,2158
351,2030
351,637
351,890
351,1912
351,1152
351,393
351,1534
351,1666
351,904
351,905
351,2177
351,1923
351,141
351,2179
351,276
351,1291
351,531
351,660
351,1931
351,2058
351,1170
351,1683
351,921
351,922
351,1814
351,1520
351,1184
351,1949
351,1567
351,1187
351,2081
351,1066
351,52
351,310
351,949
351,2220
351,1714
351,1968
351,1845
351,2228
351,1466
351,960
351,1727
351,1984
351,1739
351,2122
351,979
351,220
351,2254
351,1875
351,479
351,2004
351,2006
351,1371
351,1633
351,1639
351,1640
351,881
351,505
351,886
351,2179
351,1371
351,1742
351,1827
351,1097
351,214
351,433
351,2004
351,2228
351,1931
351,1984
351,131
351,1875
351,1714
351,1912
351,268
351,890
351,1948
351,310
351,541
351,1167
351,660
351,1230
351,1814
351,1411
351,949
351,99
351,1727
351,2027
351,886
351,2122
351,1640
351,1291
351,577
351,76
351,1824
351,927
354,760
354,1398
354,2165
354,1530
354,1023
354,897
354,1409
354,1918
354,1921
354,1285
354,2175
354,2053
354,1547
354,1898
354,2192
354,1303
354,2199
354,296
354,2204
354,1569
354,936
354,1321
354,2221
354,443
354,2223
354,699
354,2225
354,572
354,956
354,829
354,70
354,1344
354,841
354,970
354,1606
354,1988
354,1224
354,1232
354,1492
354,1622
354,1750
354,1495
354,2134
354,1247
354,1887
354,2013
354,1762
354,366
354,1127
354,1895
354,370
354,373
354,1013
366,1220
366,829
366,1089
366,2192
366,2134
366,1224
366,1887
366,1750
366,1762
366,1492
366,970
366,370
366,760
366,1398
366,2165
366,1530
366,1023
366,897
366,1409
366,1918
366,1921
366,1285
366,2175
366,2053
366,1547
366,2192
366,1303
366,2199
366,296
366,2204
366,1569
366,1321
366,2221
366,443
366,2223
366,699
366,2225
366,572
366,956
366,829
366,70
366,1344
366,841
366,970
366,1606
366,1988
366,1224
366,1232
366,1492
366,1622
366,1750
366,1495
366,2134
366,373
366,1247
366,1887
366,2013
366,1762
366,1127
366,1895
366,370
366,1898
366,1013
366,1898
366,1023
366,1495
366,2204
366,1303
366,2013
366,1557
366,1569
366,1398
366,2175
366,443
366,1344
366,572
366,620
366,2165
366,1530
366,1321
366,1127
366,956
366,2236
366,1547
366,2053
366,1622
366,760
366,373
366,1988
366,1606
366,1232
366,1895
366,841
366,70
366,354
366,1409
366,897
366,699
366,2225
366,1921
366,1013
366,1285
366,296
366,2199
366,2223
366,2221
366,1918
370,1220
370,829
370,1089
370,2192
370,2134
370,1224
370,1887
370,1750
370,1762
370,1492
370,970
370,760
370,1398
370,2165
370,1530
370,1023
370,897
370,1409
370,1918
370,1921
370,1285
370,2175
370,2053
370,1547
370,2192
370,1303
370,2199
370,296
370,2204
370,1569
370,1321
370,2221
370,443
370,2223
370,699
370,2225
370,572
370,956
370,829
370,1344
370,841
370,970
370,1606
370,1988
370,1224
370,1232
370,1492
370,1622
370,1750
370,1495
370,2134
370,373
370,1247
370,1887
370,2013
370,1762
370,366
370,1127
370,1895
370,1898
370,1013
370,366
370,1898
370,1023
370,1495
370,2204
370,1303
370,2013
370,1557
370,1569
370,1398
370,2175
370,443
370,1344
370,572
370,620
370,2165
370,1530
370,1321
370,1127
370,956
370,2236
370,1547
370,2053
370,1622
370,760
370,373
370,1988
