id_1,id_2
187,17740
187,8843
187,5147
187,811
187,6320
187,8712
187,7602
187,4738
187,16972
187,3732
187,2378
187,3403
187,8985
187,2488
187,6933
187,18393
187,4874
187,22029
187,5577
187,1531
187,1443
187,22445
187,16128
187,5848
187,13551
187,21840
187,7473
187,7212
187,8434
188,4163
188,2422
188,1750
188,10503
190,8670
190,3490
191,18483
191,10865
191,1483
191,3769
191,6550
191,10351
191,4262
191,16052
192,19631
193,1370
193,6115
35,8957
35,19901
35,2686
195,18515
195,18097
196,22041
196,13478
196,20699
196,16028
196,3705
196,3451
196,2644
196,18701
196,6608
197,21784
197,12135
197,5325
197,614
197,8905
197,21895
197,10426
197,17051
197,13106
197,2583
197,13709
197,2078
197,10578
197,11389
197,5451
197,21820
197,12714
197,19553
197,18677
197,20156
197,1330
197,5280
197,18913
197,496
197,6347
197,11336
197,16869
197,13476
197,6473
197,338
197,18906
197,17694
197,863
197,15223
197,21385
197,14842
198,6031
198,11921
199,2169
199,14202
199,680
200,15576
200,11003
201,8957
201,22199
201,1863
202,17056
203,18056
203,20848
203,6892
204,12123
204,2070
205,12667
205,970
205,3251
205,649
206,10886
206,17252
206,19384
206,8531
206,11687
206,7095
206,7413
206,20645
206,16618
206,14791
207,22329
208,21765
210,3300
210,11611
210,17799
210,15362
210,14969
210,11769
210,10672
211,15240
212,20244
212,6112
212,8119
212,6376
212,13652
212,19967
212,6047
212,19871
212,1582
212,5339
212,20086
212,7776
212,10306
212,15606
212,9183
212,7511
212,11747
212,14219
212,18325
212,15178
212,11482
212,10788
212,2651
212,13825
212,15430
212,12163
212,12361
212,16998
212,19487
212,2753
212,16019
212,14662
212,18170
212,10730
212,10275
212,19936
212,1270
212,10616
213,3138
213,12399
213,2280
213,7431
213,12762
215,10041
215,14086
215,9986
215,17673
216,15851
216,10198
216,8292
216,7990
216,22100
216,20797
216,7860
216,369
216,9554
216,7663
216,362
216,21907
216,16081
216,3762
216,6555
216,10626
7460,3499
7460,13432
7460,17384
7460,4689
7460,20067
7460,15963
7460,13441
7460,12496
7460,15581
7460,1921
7460,10578
7460,927
7460,5183
7460,21212
7460,3798
7460,12155
7460,12407
7460,14802
7460,12622
7460,19634
7460,19649
7460,11059
7460,7434
7460,13871
7460,5458
7460,8149
7460,2736
7460,5019
7460,9557
7460,19957
7460,1086
7460,20647
7460,3270
7460,11716
7460,10809
7460,6171
7460,18949
7460,9736
7460,22241
7460,18982
7460,14409
7460,592
7460,15579
7460,21231
7460,9118
7460,5926
7460,21975
7460,5539
7460,20559
7460,21259
7460,17354
218,20091
218,1636
218,8669
218,11235
218,3088
218,11292
219,15090
219,15236
221,6065
221,503
222,12987
222,3062
222,6633
222,4373
222,7789
222,5388
222,13122
222,12762
224,19598
224,6199
224,20731
224,10364
224,8883
224,19347
225,16022
226,9143
226,2056
226,14025
227,15478
227,11152
227,12311
227,12667
227,20584
227,5948
228,8014
228,14659
229,10024
229,1499
229,6999
229,10712
229,18064
230,9554
230,17437
230,1953
230,16001
231,14985
231,9425
1379,9376
1379,17550
1379,15717
233,15505
233,19020
233,8439
234,5030
234,8270
235,11309
235,10910
235,14453
235,11040
236,13123
237,22058
237,3485
237,21501
237,16419
237,10203
238,19515
238,10007
238,9160
238,20888
238,20342
238,16139
238,8773
238,6404
238,7015
238,522
239,3888
1439,1032
1439,20708
11222,4333
11222,11509
242,14908
242,3864
242,2174
242,20024
246,2754
246,12742
246,19344
246,2468
246,13273
246,21690
246,3529
247,19269
248,20750
248,18337
248,8963
248,481
254,13434
254,14497
254,19573
254,13441
254,12464
254,19649
254,16895
254,20922
254,10809
255,1519
256,9603
256,16311
256,17386
256,14451
256,6926
257,12032
257,956
257,14364
257,6818
257,15947
257,19906
257,8817
257,12308
257,9400
258,11042
258,5040
259,3631
260,8297
261,16137
261,16132
262,12379
262,4079
262,15433
262,5849
262,3076
7466,9143
7466,8019
7466,5989
265,12194
267,12856
267,9539
268,1337
268,3365
269,12813
270,5373
270,17384
270,8139
270,4502
270,19743
270,19573
270,20276
270,2311
270,20922
270,6264
270,17726
271,13683
273,8188
273,18392
273,16681
273,13119
10057,9574
10057,12470
274,5539
276,1694
277,15114
277,935
277,13908
277,11389
277,20632
277,21385
277,5518
278,1095
280,12735
280,10512
280,21955
280,18710
280,21105
281,9765
281,18186
281,15062
281,18070
283,5835
283,22198
283,10894
283,1008
283,9462
283,12166
283,20710
283,1318
283,502
283,2019
283,11909
285,10386
285,15648
285,8614
285,12534
285,1370
285,21987
285,11332
285,18010
285,10905
285,20395
285,21902
286,10774
287,11550
287,12749
287,17159
288,9559
288,16400
289,20989
289,2220
289,16890
289,6936
290,2104
290,722
290,15552
290,8920
290,17860
290,9273
290,7356
290,4229
290,13525
290,1077
290,18782
290,6503
290,15362
290,1089
290,14015
290,13151
290,4425
290,15215
290,3274
290,4562
290,9548
290,13072
290,14335
290,14117
290,18651
290,6046
290,15973
290,12693
290,5144
290,2374
290,21814
290,6922
290,11140
290,21134
290,20798
290,10282
290,10105
290,11160
290,15470
290,18882
290,17799
290,8185
290,5571
290,12915
290,702
291,18056
291,14257
291,8505
294,11862
294,14746
295,18377
295,18427
296,6085
296,17780
296,19796
296,5183
296,19986
296,16183
296,11280
296,13908
296,9356
296,20291
296,12050
297,20786
297,11404
297,14845
297,5850
298,16387
298,12342
298,2787
298,21281
18717,14613
18717,11236
18717,18917
18717,21167
18717,9021
18717,13439
299,430
299,13921
18718,11971
18718,19272
18718,406
4264,15291
302,16016
302,3993
302,9596
303,6154
304,22222
304,15432
304,2058
304,14193
304,22305
304,1936
304,17179
304,6132
304,18155
304,15561
304,14891
304,3398
305,1969
305,10528
305,19948
305,4976
305,5942
305,1494
306,21938
306,18886
306,463
306,11190
306,14611
306,9202
306,19428
306,15308
306,6293
306,18948
306,20260
306,4825
306,2391
306,3354
306,16984
307,17769
307,17771
307,4884
307,10566
307,22316
307,3553
307,12353
307,14186
307,9689
307,9599
307,8418
307,4975
307,7048
307,4411
307,4772
307,17402
307,9651
307,8482
307,8301
307,19448
307,12871
307,904
307,1387
307,16895
308,8191
308,8993
308,12375
309,15620
309,13079
14896,3949
14896,20098
311,19583
311,16453
311,9321
311,12444
311,19803
311,3648
311,13235
312,10166
312,17392
315,21987
315,8895
315,21224
317,16592
317,8505
317,6868
317,17674
317,11986
317,601
7475,7269
7475,6703
7475,13309
7475,14608
7475,4737
7475,21975
7475,18573
7475,15830
7475,12654
7475,3342
321,21226
321,6634
321,20499
321,14529
321,18561
321,2764
321,10510
321,2610
321,5501
322,8893
323,19137
323,2272
323,2416
323,11867
323,14661
323,13093
323,16799
323,21044
323,18217
323,18913
323,1068
324,3090
324,5329
324,11142
324,15458
325,20458
325,21321
325,9360
325,14143
325,11113
325,5192
325,13843
325,21218
325,7971
325,17752
325,6962
325,21164
325,11431
325,2213
325,5226
325,20872
325,14931
325,18154
326,1690
326,20924
326,2886
326,22228
326,20879
326,2974
326,21713
326,5464
326,15647
326,14988
326,6959
326,13494
326,904
326,21917
326,10516
326,17247
327,5002
327,9120
328,20504
328,12948
328,3655
328,9735
329,11277
329,9319
330,21323
332,13067
332,18612
333,22255
333,21751
334,9678
334,16639
334,21491
334,9645
335,6125
335,13854
335,14643
336,20432
337,17821
337,20173
337,14213
337,16188
337,19388
337,7320
338,2461
338,17464
338,17051
338,2186
339,6875
339,22224
339,11449
339,2544
339,8765
339,16393
339,4218
339,21154
339,17791
339,21583
339,18216
339,2085
339,16093
341,14330
341,5580
341,20462
341,2405
341,478
341,3678
341,992
341,11266
341,3451
341,2644
341,19844
342,20710
342,7400
342,2134
342,738
342,18648
343,17646
343,3476
343,16770
343,20773
343,14181
343,14677
343,5843
343,9355
343,21708
343,10205
343,5655
346,14447
346,5873
346,12077
346,16945
346,1437
346,4686
346,22056
347,6219
347,6173
347,18527
347,15425
347,6980
347,5951
347,8038
347,9104
349,3919
349,2094
349,7338
349,10342
349,8253
350,9974
350,5183
350,7735
350,1316
350,19989
350,19347
350,1827
350,11389
350,3630
350,20632
350,5518
351,4433
351,12287
354,21869
355,4333
355,2926
356,15756
356,14608
356,8387
356,16282
356,22456
356,1360
356,14981
356,6482
356,21708
356,6562
356,20770
356,21671
356,13643
356,6072
356,3735
356,20856
356,8579
356,18604
356,11596
356,20905
356,15403
356,20560
356,7142
356,11427
356,21975
356,2870
357,16137
359,6007
359,21214
359,6285
360,10855
360,1939
361,3938
361,9279
361,15539
361,8987
361,21510
361,15466
361,6886
361,8091
361,16464
361,4439
362,17495
362,7549
362,20857
11244,16866
11244,17384
11244,9677
11244,1387
11244,1391
11244,13858
11244,14045
11244,22057
11244,17956
11244,9525
11244,12408
11244,5622
11244,21496
11244,9241
11244,11323
11244,5458
11244,10350
11244,13228
11244,2245
11244,9125
11244,4502
11244,8014
11244,14497
11244,22449
11244,8869
11244,1205
11244,2824
11244,614
364,6040
364,709
364,19711
364,8161
364,8220
364,17932
364,5956
364,3705
364,5292
364,18029
364,10873
364,18296
364,18219
364,12525
364,992
364,6070
364,1328
364,9628
364,11666
364,10181
364,13769
364,17758
364,7529
364,4420
364,13141
364,21160
364,3697
364,11701
364,4342
364,14851
364,4117
364,14592
364,10368
364,20237
364,20147
365,9156
365,19935
365,20092
365,3739
365,12710
365,17727
365,15594
365,16106
365,6211
365,443
365,13286
365,14408
365,8099
365,19607
365,16368
365,8106
365,22319
365,22162
365,2252
366,19635
367,16036
367,3081
367,1803
367,16431
367,13206
367,8855
367,13503
367,14804
367,2897
367,9109
368,5051
368,8606
368,13128
368,5297
368,6441
368,17478
368,7320
368,8926
368,3839
368,2297
369,20013
369,10198
369,10129
369,3070
369,16111
369,6018
369,21684
369,2825
369,21648
369,8045
369,14471
369,17056
369,12873
369,21491
369,22110
369,13505
369,19653
369,5122
370,10659
370,18404
370,13439
370,9303
370,4499
370,11529
371,10214
371,6129
371,18387
371,15788
371,18614
371,5977
371,22381
371,20801
371,3899
372,4402
373,14452
11247,16508
375,21227
375,17646
375,10379
375,16770
375,16862
375,4804
375,21729
375,2565
375,1946
375,6189
376,20550
1042,1469
1042,22001
377,8139
377,20276
377,6721
377,15951
377,16895
377,16508
377,1123
377,21088
377,21569
378,18253
378,21676
380,8732
380,1842
380,21260
381,1686
382,9850
382,21917
382,10439
382,6625
383,2461
383,17780
383,2914
383,16799
383,19486
383,5361
385,5778
385,18170
385,17350
385,9359
385,16881
387,22122
387,8668
388,11550
388,1063
388,12205
390,6226
390,15211
391,17212
391,4064
391,17357
391,9905
392,12154
392,13039
392,10571
392,9348
392,15035
392,15153
392,16900
392,395
393,12972
393,8547
393,20724
393,1457
393,8584
393,9779
393,21932
394,2001
394,21329
395,20606
395,15072
395,11209
395,12011
396,19884
396,3897
396,4929
397,16329
397,21007
398,11003
398,731
399,10851
399,14735
400,9784
400,15191
400,15925
400,2451
400,19743
400,21729
400,15800
400,17050
402,11444
402,15351
402,7663
402,15049
402,19973
402,21915
402,15294
403,11913
403,21349
403,15906
403,10173
403,16511
403,11200
403,5752
403,21110
403,21510
403,9227
403,20163
21850,12470
405,524
405,8139
405,18677
405,15159
405,10405
405,2544
405,11341
405,3432
405,15782
405,18216
405,9319
406,5585
406,17719
406,10142
406,1650
406,14873
406,19272
406,3062
406,11198
406,20084
406,15544
406,16688
406,10571
406,7235
406,7237
406,1494
406,20510
406,19793
406,10797
406,6397
406,8921
406,10283
406,22103
406,14220
406,21595
406,10437
406,4224
406,12252
406,15186
406,5461
406,20625
406,495
406,3999
406,16399
406,20210
406,11507
406,15056
406,5110
406,6592
406,9348
406,13062
406,12987
406,17217
406,15735
406,10574
406,5953
406,18994
406,5759
406,20919
406,12213
406,4694
406,12762
406,3233
406,20488
407,1600
407,14467
407,21057
407,10241
407,6345
407,9725
407,6166
407,8333
407,2938
407,10393
407,5909
407,12308
407,11999
407,6996
407,2081
407,19163
407,9176
407,9987
407,16448
407,3972
407,1814
408,9870
410,3103
410,20516
410,7355
410,3241
410,11850
410,7228
410,11329
410,13675
410,13140
410,5082
410,7919
412,17495
412,5503
412,19982
412,21907
412,17056
412,16001
412,16639
412,6018
412,17308
412,17671
412,2671
412,22110
413,272
413,1540
414,12173
414,15431
14908,7428
14908,4864
14908,14049
416,19172
417,8382
417,14850
417,18648
417,5678
417,3966
420,1990
420,14889
420,2756
420,16041
420,1712
420,21008
421,17064
421,13800
11253,19984
11253,8660
11253,11293
11253,3900
11253,19581
11253,13680
11253,6053
11253,14948
424,17374
425,8512
425,11797
426,12553
426,21708
426,5458
426,3735
426,16466
426,961
426,11145
426,15918
426,9934
426,2085
426,12247
426,17014
426,2676
426,16741
2531,1503
2531,12039
2531,20444
2531,64
2531,13478
2531,2644
430,2802
430,13611
430,15237
430,8835
430,2323
430,15713
430,11308
430,17137
431,2596
431,11323
431,9294
431,11364
432,11899
432,18943
436,4656
436,2673
436,904
436,7556
436,21473
436,1476
437,2669
437,3048
437,16176
437,8209
438,11560
439,16047
439,10264
439,13277
439,14841
439,14803
439,3783
440,11555
441,6148
441,798
441,11563
441,8520
441,17711
442,21491
442,19862
9968,12500
9968,2882
9968,5510
9968,15965
9968,7765
9968,21729
9968,15323
9968,4907
9968,5348
9968,19961
9968,16968
9968,20773
9968,12593
9968,11062
9968,5228
9968,2732
9968,11657
9968,19743
9968,22226
9968,5993
9968,3432
9968,19589
9968,8417
9968,9934
9968,5755
9968,8015
445,1467
446,21485
447,11612
449,13631
449,12181
449,12481
449,20243
450,21984
450,19565
450,9710
451,2837
451,21470
452,18446
452,1139
452,14801
452,11856
452,14787
454,20719
454,7657
454,21337
454,21240
455,20810
455,14003
455,10154
456,13059
456,10087
11258,3748
11258,4478
459,3970
459,6179
459,15719
460,20341
460,16816
463,21792
463,15755
463,17523
464,1666
464,14880
464,1230
464,22386
465,5163
466,15260
466,12412
466,19569
466,12331
466,1873
467,5781
467,20580
467,16339
470,20712
470,17447
470,12021
470,20957
470,7254
470,14059
471,12580
2793,4304
473,4482
474,14707
474,9692
474,6477
474,13790
475,6234
11263,20832
478,7362
478,20462
478,12183
478,2405
478,4543
478,11228
478,8691
478,64
478,22397
478,17321
478,9731
478,15506
478,6313
478,19632
478,2978
478,2605
478,11895
478,5580
478,12039
478,14330
478,11055
478,9579
478,15008
478,19844
478,2484
479,16368
479,8505
479,19747
480,12814
480,4797
480,4324
480,3176
481,20750
481,11022
481,5692
481,17579
481,19111
481,7887
481,12440
481,15812
481,1773
481,1856
481,17867
481,10447
481,7041
481,18010
481,17687
481,10112
481,4421
481,15039
481,8963
481,14027
481,10644
481,6701
481,14598
481,11959
481,5840
481,16936
2875,5406
2875,12749
2875,16328
2875,18290
483,2229
483,19348
483,1441
484,13865
484,8974
484,17955
484,14804
486,1337
486,7295
486,8483
486,13582
486,17897
486,13888
486,3204
486,10444
486,3781
487,13648
487,3612
490,14109
490,2422
493,7452
493,10606
494,12472
494,20745
494,16001
494,22352
495,11212
495,7536
495,1001
495,13731
495,15153
495,8921
495,9420
495,15633
495,15072
495,4003
495,14481
495,12252
495,701
495,15744
495,4230
496,9632
496,13435
496,13602
496,1387
496,21393
496,11553
496,6993
496,4906
496,17299
496,19486
496,21838
496,5183
496,18107
496,2461
496,12403
496,14773
496,1068
496,14428
496,642
496,5988
496,8579
496,17694
496,7911
496,15727
496,3695
496,15364
496,20254
496,14661
496,12269
496,10364
496,4779
496,20911
496,17370
496,7379
496,5280
496,17197
496,15223
496,22375
496,14643
496,14031
496,7083
496,12135
496,8216
496,7565
496,16151
496,20252
496,10707
496,19476
496,10769
496,10827
496,4897
496,9356
496,11430
496,19551
496,19553
496,14551
496,5361
496,863
496,9117
496,21323
496,18913
496,20312
496,19231
496,9379
496,22436
496,18054
496,16032
496,16743
496,6441
496,19765
496,19795
496,22440
496,19166
496,11301
497,17393
497,20810
497,1184
497,2428
498,18368
499,12091
499,22263
501,7431
501,21595
501,6933
501,11971
501,1494
502,3869
502,9033
502,1850
502,2019
502,4357
502,9462
505,4233
505,7945
505,14837
507,8758
507,13217
507,20799
507,6344
507,19771
507,844
507,18952
507,796
507,5676
507,14184
507,11358
507,4999
507,2077
507,5246
508,17652
509,21229
510,3870
510,6009
510,22127
510,6940
510,16337
511,20107
511,11242
511,5323
511,8299
511,21235
511,14425
511,17537
512,6711
512,17775
512,1433
513,15898
514,17007
514,13242
514,3558
514,13297
514,18972
514,5518
514,560
14926,5580
14926,13478
14926,9486
517,18966
517,19743
517,21729
11270,17138
11270,21166
519,18377
521,12960
522,20245
522,11953
522,16857
522,22080
522,18577
522,13098
522,18105
522,20277
522,4204
522,20682
522,3669
522,8508
522,16794
522,10783
522,2474
522,8067
522,14815
522,18856
522,1169
522,1078
522,18467
522,11199
522,21183
522,4669
522,21764
522,21738
522,12450
522,7926
522,11005
522,9176
522,12461
522,19415
522,4434
522,18085
522,19000
522,9988
524,21729
524,4440
526,20272
526,4733
526,7370
526,12031
526,21687
526,10540
528,21491
528,22110
528,3906
528,10596
528,22024
529,13051
529,6885
529,15197
531,12798
531,10394
531,10383
532,9807
532,17787
532,14496
533,750
533,19673
534,9004
534,17112
534,11235
534,21723
3220,5289
3220,21672
3220,3070
536,20924
536,15346
536,12831
536,4369
536,13494
536,3677
536,7108
536,17247
3234,13562
3234,20995
3234,9895
538,2929
539,3933
542,1344
542,14801
542,879
3279,16615
3279,7078
545,7877
545,5948
545,7761
18766,16681
18766,13549
18766,7227
18766,12302
18766,18396
18766,7487
18766,17429
18766,11959
18766,21572
18766,8633
18766,7340
18766,9576
18766,6701
18766,17451
546,20210
546,7789
548,7821
548,6782
548,4657
548,2617
548,9450
550,7683
550,7528
550,8494
550,13806
550,16795
550,3563
550,535
550,6869
550,5932
550,4809
550,21729
551,3514
551,11963
551,16731
551,9718
551,19576
551,17526
551,19477
551,8385
551,20192
551,21622
551,10461
552,18090
552,1531
552,20281
552,9611
552,2208
553,4511
554,20723
554,21747
554,16173
554,11916
554,14952
554,5448
554,6594
554,19671
554,5768
555,14936
556,4012
557,14432
557,14106
558,5198
559,13888
559,5713
559,5778
559,13400
559,17645
559,5287
559,17536
560,5064
560,10794
560,14875
560,11332
560,18972
560,15114
560,5518
560,5183
560,17544
560,13242
560,4969
560,1372
560,16258
560,12761
561,3478
562,11140
562,14116
562,22403
562,6886
562,18893
562,17860
562,15470
562,5066
562,16095
562,15644
563,14695
564,2470
565,1269
567,14604
567,8139
567,1921
567,1271
567,20764
567,19757
567,15090
567,10503
567,19743
567,8700
568,4751
568,1126
568,18235
568,16103
568,19621
568,14703
568,13408
568,9567
568,4527
568,20889
568,11850
568,17591
568,8795
569,5793
571,21833
571,13697
571,8301
571,16721
572,11340
572,5149
572,17581
572,18783
574,4737
574,7833
574,18886
575,12260
577,20914
578,8158
578,4061
578,6625
578,20760
579,8528
9768,1369
580,1902
580,14669
580,4296
580,4375
580,15384
583,21491
583,3070
583,20337
583,15912
584,15332
585,21713
585,9759
585,904
585,3094
585,21055
585,10205
585,20029
586,4057
586,293
587,10457
588,8081
590,13225
591,5619
591,7016
591,6083
591,11266
591,13338
591,13718
592,8734
592,6422
592,15228
592,14802
592,8857
592,19634
592,9736
593,8239
593,20636
593,20027
593,2922
593,19602
594,19028
594,15606
594,7248
594,10365
594,15766
595,11067
595,6129
595,6308
596,12172
597,17421
598,9316
598,18023
600,17056
600,16427
600,16805
600,18819
600,21498
600,8351
601,2651
601,7498
601,22162
603,12595
603,14495
604,904
604,3094
604,4061
604,12831
604,10439
604,17247
604,22179
605,2472
606,17309
606,12370
606,17764
