id_1,id_2
38,18876
38,22950
38,28930
38,14483
38,10320
38,16958
38,30010
38,35371
38,16798
38,21957
38,32180
38,17230
38,8416
38,31890
38,36628
38,24033
38,29961
38,28322
38,16127
38,22491
38,22024
38,31756
38,11010
38,30046
38,6645
38,29082
38,32821
38,22642
38,20236
38,8921
38,17133
38,25249
38,19459
38,22415
38,34426
38,17139
38,22292
38,5506
38,30384
38,23711
38,31346
38,33988
38,12393
38,24965
38,8360
38,27803
38,1003
38,28487
38,22899
38,20836
40,14266
40,31917
40,31890
40,6134
40,3712
41,15936
41,12648
41,22395
41,30403
41,15278
41,2300
42,3546
42,23589
42,34953
42,31731
42,22321
42,6843
42,11051
42,26410
42,5338
42,5629
42,22267
42,27962
42,14558
42,31695
42,33471
42,37193
42,6645
42,540
42,2297
42,73
42,34447
42,7006
42,16350
42,14502
42,35523
42,11119
42,37294
42,27718
42,7516
42,4210
42,3678
42,1356
42,8172
42,14814
42,20854
42,27370
42,8608
42,35773
42,7178
42,13656
42,20436
44,8721
44,29421
45,12703
45,30789
45,31090
24499,9947
24499,12731
24499,31659
24499,18509
24499,24257
24499,15623
24499,18810
24499,18318
24499,25434
24499,3483
24499,9731
24499,33410
24499,4292
24499,26639
24499,6854
24499,19222
24499,26644
24499,18100
24499,22836
24499,25454
24499,29360
24499,20478
24499,6005
24499,28591
24499,3789
24499,11617
24499,29052
24499,4451
24499,6301
24499,4819
24499,25128
24499,26979
24499,17066
24499,23264
24499,16797
24499,13638
24499,13354
24499,16959
24499,3374
24499,2804
24499,29536
24499,33602
24499,11927
24499,26839
24499,2078
24499,10154
24499,14400
24499,11010
24499,35806
24499,35773
24499,8177
24499,22669
24499,31217
24499,21787
24499,35089
24499,34564
24499,36659
24499,7027
24499,30948
24499,2816
24499,15940
24499,25061
24499,26538
24499,2252
24499,24939
24499,21101
24499,17917
24499,35872
24499,10157
24499,10347
24499,20303
24499,9051
24499,1696
24499,10574
24499,35890
24499,34774
24499,4712
24499,33012
24499,30979
24499,34620
24499,15313
24499,22459
24499,11279
24499,27196
24499,981
24499,37161
24499,19041
24499,9919
24499,35258
24499,19089
24499,848
24499,21404
24499,12986
24499,5892
24499,27655
24499,33988
24499,3712
24499,35468
24499,23209
24499,23767
24499,9008
24499,32415
24499,73
1193,28234
1193,4036
1193,10001
48,35665
48,10595
49,5552
49,26597
49,10269
49,7121
49,33671
50,19222
50,24181
51,34304
51,25741
51,27985
51,33950
52,20594
52,25427
52,22321
52,24661
52,30877
52,25285
52,29215
52,591
52,1132
52,2742
52,34429
52,11991
52,8570
52,823
52,30670
52,30074
53,28957
53,21375
54,36103
55,29827
57,3255
58,14312
58,28964
58,18727
58,34638
58,23908
60,37077
61,6631
61,974
61,18406
61,33643
61,73
61,25146
61,11051
61,35008
61,10403
61,23664
61,33128
61,772
61,18233
61,32030
61,31890
61,33799
62,30717
63,36607
64,13486
65,10001
66,13448
66,31890
66,30773
66,21831
67,29440
67,36652
67,6301
67,26706
67,26679
67,3329
67,29889
67,19114
67,29023
67,27037
67,10528
67,29997
67,19222
67,27470
67,31695
67,10574
67,32753
67,12575
68,30030
68,21358
68,30297
70,34161
71,20812
71,11244
72,18731
72,32161
72,11055
6078,2819
6078,14766
6078,24350
74,15745
74,23139
74,29645
75,10247
75,36652
75,19222
75,2243
75,1089
75,17854
75,31923
75,10080
75,36828
75,9766
75,5754
75,14466
6079,33029
6079,23589
6079,5629
6079,4847
6079,32876
77,3115
82,15338
82,33385
83,26110
83,25858
83,5629
83,8828
83,5858
83,2489
84,19253
85,11081
85,36648
85,33128
85,35708
18373,28603
18373,33029
87,28367
87,5361
87,22434
87,15820
87,32227
87,15870
87,13638
87,36628
87,16583
87,22881
87,23348
87,19222
87,15817
87,27803
87,24459
87,13729
87,25704
87,6558
89,27323
89,27803
89,29563
89,33824
89,35008
90,21351
90,24444
90,15808
90,13411
91,5953
92,16241
92,26156
92,3177
92,1955
92,5197
92,7827
92,19841
92,20173
92,13574
92,26339
92,31515
92,9921
92,7839
92,13872
92,7123
92,12115
92,25579
92,34032
92,31248
92,4598
92,29439
92,15313
92,12484
92,12699
92,26666
92,28303
92,35579
92,10601
92,25256
92,13576
92,21993
92,22881
92,18699
92,34217
92,36248
92,26532
92,24568
92,27803
92,12085
92,141
93,31102
30931,23271
30931,11591
30931,1139
30931,34042
30931,36310
30931,8508
30931,27101
30931,6149
30931,3190
30931,13506
95,29645
6081,9355
97,1483
97,27803
97,13638
97,22881
97,37087
97,28885
97,18835
97,36628
98,30594
98,1686
98,27373
98,26054
98,8668
98,31814
98,22606
98,23845
98,15191
98,3218
98,16938
98,709
98,17446
98,2078
98,3712
98,17197
98,33684
98,33546
99,36916
99,37085
99,5629
99,32812
99,10060
99,29115
99,2755
99,8507
99,16033
99,23100
99,338
6082,2270
6082,28436
6082,14815
101,29255
101,32525
101,6479
101,22642
101,30717
101,13169
101,11206
101,23228
101,31174
101,27777
101,36681
101,34423
101,16905
101,8912
101,1891
101,17652
101,18029
101,910
101,6295
101,36620
101,2273
101,7222
101,13743
101,19534
101,13761
101,28451
101,27860
101,32421
101,33910
101,14878
101,7183
101,32897
101,29620
101,27655
101,1877
101,3542
101,32182
102,32124
103,27401
103,22125
105,14642
105,9586
105,28427
105,20132
105,21566
105,17580
105,24350
105,26265
105,968
105,17578
105,11038
106,15062
106,27803
106,15191
108,16385
108,27593
108,24409
108,33485
108,31729
108,35061
108,1948
108,25507
108,5673
108,11710
108,24473
108,32572
108,12534
108,27803
108,12978
108,17126
108,23817
108,15541
109,11085
109,16954
109,25777
110,5188
110,15143
110,27903
110,14021
110,12505
110,22341
111,27106
111,23471
113,2521
113,8459
113,25401
113,35773
35816,974
35816,30199
35816,35773
35816,5647
35816,10844
35816,33410
35816,6628
35816,31328
114,16315
114,23932
114,31890
114,5547
114,30101
114,10001
115,5629
115,20100
115,31631
116,9955
116,27037
116,17395
116,24733
116,12209
116,2993
116,7195
117,26843
117,9667
118,27669
118,12102
118,31890
118,19765
119,20731
119,21300
119,4275
119,35773
119,10403
119,24133
119,13013
119,4030
119,31509
119,9051
119,22618
119,25398
119,1085
119,36940
119,4430
119,19222
119,7979
119,29199
119,12570
119,6571
119,10438
119,28890
119,36173
119,23838
119,25752
119,19936
119,29319
119,19096
119,28755
119,13056
119,13058
119,23112
119,35822
119,2328
119,30757
119,13790
119,2806
119,33054
119,6031
119,29075
119,24743
119,35008
119,9301
119,14670
119,23283
119,28777
119,13653
119,36819
119,5754
119,34402
119,9447
119,35968
119,31880
119,2096
119,21547
119,31890
119,31829
119,4793
119,7339
119,31764
119,5080
119,19351
119,27029
119,33193
119,10194
119,19153
119,6599
119,27038
119,12885
119,2718
119,5224
119,21406
119,22282
119,18558
119,8518
119,2281
119,34861
119,27051
119,31115
119,31197
119,26463
119,22881
119,11531
119,34785
119,23798
119,18043
119,30483
119,27803
119,34399
119,33222
119,31725
119,22875
119,73
120,23589
120,27072
120,9553
120,8225
120,2164
120,22321
120,22329
120,20812
120,9455
120,25102
120,937
120,31890
120,3131
120,11018
120,17787
120,8946
120,36652
120,5943
120,33029
121,36339
122,17617
122,35486
124,6295
124,5629
124,21425
124,494
124,29741
124,31345
124,18163
124,8141
124,6307
125,7037
125,17335
125,7622
125,25291
125,27803
125,10081
125,34536
125,35335
125,17722
125,27048
125,32649
125,5013
125,5300
126,23733
126,14954
126,31354
126,16639
127,22898
127,910
128,10397
129,16475
129,8093
129,29589
129,20024
129,24252
129,34456
129,37161
129,10523
129,27803
129,1619
130,30881
130,31890
130,561
130,32165
131,22504
131,7607
131,34935
131,11227
131,23591
131,9992
131,19605
131,15074
131,22832
131,1316
131,14670
131,35762
131,13553
131,1821
131,18163
131,35008
30936,11129
30936,1853
30936,8245
34227,31126
134,35773
134,27803
134,33303
134,4942
134,10432
134,4569
134,14242
134,25477
134,25907
134,9006
134,19656
134,22503
134,36628
134,33029
135,30047
135,18163
135,31890
135,10403
136,23430
32362,35088
32362,9166
32362,31247
32362,14063
32362,31064
32362,16392
32362,32600
32362,24735
32362,9040
32362,1811
32362,32206
32362,33848
32362,4001
32362,3160
32362,26223
32362,19752
32362,13995
32362,1808
32362,18682
139,19217
139,27250
139,9428
139,10840
139,30002
139,17084
139,35590
139,23013
140,5194
140,16336
140,2683
140,8716
140,36584
140,27196
140,6086
140,25725
140,33138
140,28940
140,35734
140,557
140,24040
140,5506
140,23400
140,13028
140,37471
140,9506
140,13983
140,27803
140,29886
140,33995
140,6716
140,3210
141,18786
141,34074
141,12115
141,12699
141,18866
141,4674
141,33489
141,9818
141,37471
141,31890
141,6997
142,1726
142,19300
142,17649
143,3624
143,9051
143,12509
143,3658
143,26343
145,11244
145,22389
145,25249
146,23534
146,8880
146,37682
148,26499
148,19712
148,20548
149,9834
150,21411
150,974
150,5231
150,30762
150,3027
150,4757
150,5800
150,32098
151,22888
152,28970
152,35660
154,36909
154,35213
154,6954
155,14954
155,37134
156,6631
156,7710
156,32936
156,26007
156,28957
156,3677
156,25844
156,5199
156,26734
156,33643
156,15333
156,35008
157,35388
157,30468
157,18850
157,35926
157,34840
157,31890
157,13910
158,16498
158,5673
159,9520
159,9721
159,35829
159,2796
159,1877
159,2614
159,7195
159,29023
159,25441
159,19675
159,19222
159,19333
159,20049
159,12894
159,30724
159,37578
159,7890
159,22932
159,13833
159,20193
159,28434
159,34124
159,25477
159,298
159,13638
159,28077
159,33283
159,2601
159,2948
159,17677
159,32509
159,2810
159,8931
159,24161
159,4948
159,24718
159,11877
159,35211
159,35698
159,23453
159,30650
159,21318
159,19981
159,27631
159,3416
159,27803
159,24369
159,28603
159,9042
159,11537
159,13413
159,260
159,1686
159,16567
159,11394
159,32559
159,15321
159,3293
159,29598
159,37522
159,16021
159,1418
159,11182
159,10179
159,18785
159,18491
159,33678
159,30549
159,31802
159,2729
160,21754
26579,6295
26579,16101
26579,29391
26579,4609
26579,29115
26579,22545
26579,31713
26579,6307
162,29655
162,6957
162,6729
162,37471
162,11288
162,13751
163,15520
164,27803
164,17022
164,33057
164,26240
165,20380
165,12356
167,14796
167,10001
168,7104
168,17850
168,26662
168,29421
168,25249
168,16390
168,21840
168,18663
168,30465
168,22389
168,10638
168,9819
168,26881
168,29082
168,2376
168,24207
168,17600
169,31126
170,32580
35714,20095
173,13303
173,3374
173,14954
174,35773
174,10323
174,6886
174,5362
174,33469
175,19063
175,7710
175,19096
175,73
175,21203
175,15591
175,27824
175,24181
175,16119
175,7302
175,33029
175,2328
175,19080
175,30199
175,19222
175,29193
175,9051
175,3712
175,393
175,15156
175,5457
175,3306
176,31890
176,22110
176,36652
177,27685
177,35681
177,19384
177,893
177,22782
177,23204
178,19927
178,14242
178,25477
178,17576
178,33183
178,20581
6094,21802
6094,4021
6094,34114
6094,35773
6094,32753
6094,22321
6094,33401
6094,11732
6094,25285
6094,32707
6094,9964
6094,5402
6094,24993
6094,4297
6094,12903
6094,7979
6094,11320
6094,12613
6094,23555
6094,9553
6094,32322
6094,35466
6094,13063
6094,2078
6094,1212
6094,1070
6094,11349
6094,33463
6094,12085
6094,19508
6094,16275
6094,36289
6094,19426
6094,27302
6094,21946
6094,16253
6094,10030
6094,31890
6094,24939
6094,5772
6094,26415
6094,30403
6094,2309
6094,5479
6094,26007
6094,23664
6094,9407
6094,1681
6094,3143
6094,35311
6094,21432
6094,16095
6094,7360
6094,11991
6094,18624
6094,20610
6094,14003
6094,6528
6094,33736
6094,21411
6094,5367
6094,13379
6094,20024
6094,27803
6094,33069
6094,27022
6094,8329
180,19253
180,2483
180,36652
181,23853
181,2561
181,5629
181,13663
181,21375
181,36628
181,25177
181,23879
181,32415
181,34476
181,18410
181,6907
181,17933
181,12136
181,18866
182,11802
182,14352
182,32216
182,17123
182,20135
182,35905
182,22071
182,1643
182,37678
182,18745
182,7195
182,36804
182,14045
182,5624
182,2326
182,25272
182,18211
182,15675
182,28610
182,11536
182,8757
182,29023
182,1427
182,23397
182,6968
182,10730
182,18949
183,10109
183,21754
183,36652
30946,32908
30946,20058
30946,28153
30946,4184
185,23589
185,2273
185,22353
185,31304
185,19631
185,33138
185,32180
185,15191
185,33410
185,32233
185,31890
185,8598
185,5629
185,27803
185,11242
185,36909
185,29975
186,27912
186,31278
6095,19222
6095,349
188,29574
190,25152
190,8256
190,26506
190,16390
190,28589
190,33112
190,18709
190,19021
191,31890
191,8054
192,15429
192,36652
192,9892
192,24060
192,25958
192,22832
192,9051
192,23491
192,28307
192,23664
192,11051
192,35773
192,16119
192,26455
193,19888
193,18266
193,13811
193,13598
193,28288
193,31843
193,12812
193,5294
193,31890
193,23777
194,5361
194,30809
194,31890
194,34385
194,5128
194,28001
194,18381
194,22881
194,29188
194,30199
194,26078
194,26191
194,22441
194,27803
194,25958
194,24561
194,18339
194,20227
194,23838
194,27692
195,2282
195,19962
1163,25509
1163,33671
197,34523
197,7105
197,37666
197,7106
197,23856
197,19698
197,10595
197,24552
197,4577
197,1409
197,11335
197,8245
197,86
197,31890
197,9601
197,18263
197,11273
197,34198
197,1853
197,23008
197,9359
197,16406
197,16268
197,27803
197,23430
197,19852
197,1575
197,19769
197,35773
197,6631
197,29275
198,6152
198,14658
198,32197
198,26888
199,11242
200,10403
200,24666
200,34207
200,23527
200,8461
200,22881
200,30199
201,29979
201,17585
201,35773
201,3438
201,2275
201,19006
201,22699
201,11051
201,11038
201,22782
201,22862
201,11119
201,17580
201,22832
201,27043
201,23727
201,30544
201,31133
201,26801
201,26516
203,13638
203,25469
203,6301
203,27803
203,34449
203,10574
203,36628
203,33591
204,31890
205,15054
205,9721
205,26110
205,37289
205,28944
205,14954
205,2078
205,31890
205,13413
205,17099
206,5673
206,24228
207,23836
207,5629
208,6965
208,29526
208,21508
209,20063
1236,37072
211,23879
212,7825
212,31890
213,34081
213,4562
213,36289
213,31890
213,16304
215,8979
215,19253
215,20957
215,35357
215,27928
215,21397
216,14242
216,5124
216,12513
216,28595
216,28388
216,32714
217,37206
27273,364
27273,3664
27273,18331
27273,8148
27273,32714
27273,27067
27273,14242
27273,25434
27273,2333
27273,28388
27273,36628
27273,22218
27273,27723
27273,6134
27273,19222
27273,31785
27273,31170
27273,33062
27273,18183
27273,19358
27273,22370
27273,27803
27273,23767
27273,2410
27273,11534
27273,17153
27273,35558
27273,35456
27273,31106
27273,32821
27273,22666
27273,15192
218,6044
218,7712
218,27291
218,33128
218,16631
218,14613
218,5617
218,17099
218,6544
218,33293
218,1632
218,24031
218,27202
218,19982
218,14249
218,8321
218,20321
218,31039
218,14954
218,36652
218,4972
218,27803
218,21501
218,2347
218,13647
218,26086
219,15554
219,25279
219,21881
219,24472
219,17854
219,9635
219,20638
219,5859
219,31890
219,33010
219,33837
219,15669
219,23008
219,852
219,9722
219,9051
219,16843
219,30002
219,27803
219,2316
219,12613
219,23903
219,24969
219,27106
219,17617
219,5009
219,9547
219,11051
219,27629
219,26196
220,9721
221,20901
222,26810
222,26786
222,11105
223,14249
223,10688
223,19253
223,13022
223,36652
223,15743
223,16907
27532,13594
27532,13458
27532,8228
27532,15460
27532,15980
27532,31563
27532,23991
27532,35749
27532,3160
27532,22299
27532,19890
27532,33768
27532,36837
27532,8464
27532,22132
27532,18035
27532,30232
27532,20124
224,2635
224,12034
224,29982
224,9051
225,10595
226,27803
226,33671
226,29696
227,20854
227,8330
227,9447
227,30674
227,12209
227,16119
227,33338
227,31365
228,16631
228,18489
228,25007
228,10510
228,7097
228,1573
228,20294
228,18163
228,26823
228,33856
229,27395
230,24830
230,30956
230,73
230,13998
230,17854
230,27824
230,33128
230,31099
230,9598
230,31890
230,23755
230,30199
230,1852
230,35773
230,13365
230,33952
230,4756
230,34559
230,7317
230,12300
965,35332
965,10739
965,6084
965,16680
965,22642
965,11225
965,25510
965,33247
965,32112
965,29560
965,31890
965,28574
965,18486
965,22007
965,15143
965,3491
965,23576
965,8142
965,10497
965,34561
965,23706
965,8472
965,35236
232,8582
232,14018
232,33293
232,29772
232,13663
232,19905
232,31969
232,35253
232,20547
232,2075
232,6308
232,37471
232,9678
232,29873
232,27803
232,37289
232,28603
232,18038
233,33020
233,14680
233,18747
233,28006
34030,4905
34030,20535
34030,30513
34030,2792
34030,27803
34030,17010
34030,36628
34030,6183
236,18135
236,31890
236,29903
236,28957
236,36209
236,23760
238,36652
18395,21322
18395,31102
18395,17580
18395,2495
18395,19222
18395,37193
18395,23664
18395,33128
18395,33643
18395,16119
18395,33546
240,34402
240,13833
240,15258
240,21376
240,13504
240,2868
240,11850
240,35032
240,27667
240,16483
240,33780
240,352
240,27803
240,36539
240,22151
240,31119
240,9688
240,4630
240,2375
241,1532
241,35773
241,28118
241,17854
241,19268
241,9008
241,22359
241,31890
241,26906
242,16600
242,18945
242,3378
242,1119
242,10281
242,10001
242,3153
242,31384
242,18274
242,21142
242,30722
242,14052
243,19950
243,34169
243,27803
243,6836
243,11379
243,10689
243,18459
34271,28212
34271,2773
34271,2073
244,27803
244,14414
244,17571
244,33780
244,3752
244,19384
244,26457
244,34026
24535,37540
24535,3712
246,31126
246,35219
246,14593
246,33127
246,14865
246,13728
246,31890
246,9210
246,8635
248,24131
248,20780
6104,20177
6104,35773
6104,8635
6104,27803
6104,30974
250,19302
250,35773
6105,9945
6105,9395
6105,34747
6105,13728
6105,16122
6105,21390
6105,3922
254,4411
254,22096
254,7442
255,37458
255,1318
255,4730
255,25401
255,29462
255,412
255,20173
256,14814
256,13675
257,8008
257,35773
258,31516
258,34114
258,26520
258,36869
259,506
18401,31060
24539,24140
262,34522
262,27803
262,19222
262,7027
262,23879
262,36389
262,22321
36180,24668
36180,11948
263,3138
264,31890
264,6189
264,27803
264,28731
264,21864
264,4687
264,21693
264,20854
264,1840
264,13638
265,73
265,5629
265,30834
265,27803
265,25748
265,19389
265,31890
265,31893
266,13883
266,26770
266,29552
266,27426
266,20517
266,34508
266,7103
267,23449
268,27803
268,19
269,19362
269,35780
269,31336
269,27780
269,4311
269,27803
269,8520
269,33273
269,17010
269,11987
269,13638
270,3306
270,25113
270,18945
270,2147
272,32587
272,11748
273,34427
273,10595
273,5188
273,18163
273,31890
273,36164
273,3990
273,18638
274,31890
274,10184
274,5052
275,3427
275,107
275,13638
275,22881
276,15554
276,13638
276,27843
276,31890
276,22353
277,12189
277,13772
277,25958
277,35171
277,18562
277,32686
277,25364
277,34020
277,33410
277,23838
277,33684
277,7027
277,21145
277,22832
277,32661
277,18035
277,16778
278,10896
278,16263
278,8441
278,36426
278,9051
278,33128
279,3491
279,15024
279,35008
279,29911
280,36344
34791,27803
34791,34114
34791,30199
34791,13638
34791,29397
34791,31890
34791,35008
34791,22832
282,20191
282,13519
282,4240
282,9968
282,23354
282,31324
282,37289
282,18435
282,24341
282,12404
282,33423
282,27202
284,17926
284,25630
284,14242
284,7027
284,27082
284,12300
284,31890
284,25102
284,18663
27608,14003
27608,1841
286,15760
286,23616
287,2397
287,9051
288,13647
288,36540
289,15115
4818,9721
4818,10854
4818,25239
4818,29819
4818,1017
4818,4961
4818,35955
4818,33671
4818,19670
4818,12062
4818,2442
4818,1880
4818,28490
4818,1631
4818,27647
4818,14696
4818,12748
4818,2837
4818,5673
4818,36896
4818,11968
4818,27518
4818,24888
4818,27803
4818,26569
4818,19168
4818,8783
4818,32120
4818,20698
33064,15705
33064,814
33064,10772
33064,17871
33064,35521
33064,166
33064,27088
33064,18967
292,1640
12247,19981
12247,1037
294,25149
294,18775
295,4796
295,7027
295,35773
296,12686
296,11373
296,5076
296,8324
296,19038
296,25288
296,21737
296,35208
296,26409
296,11283
296,31724
296,35807
297,24350
297,36718
297,3509
297,893
297,12892
297,14967
297,22782
297,14395
297,25225
298,5680
298,24718
298,24759
298,36652
298,6657
298,13883
298,12133
298,6544
298,10001
298,30756
298,18309
298,32381
298,5628
298,34597
298,5629
298,18825
298,32215
298,13761
298,14924
298,32687
298,14189
298,8328
298,21471
298,18969
298,12794
298,23840
299,36468
300,10761
300,11696
301,1923
301,27302
301,5907
302,31126
302,36289
302,21142
302,20363
302,10595
303,31687
303,27803
303,3887
303,10693
303,35061
303,11536
303,21461
304,14956
304,29212
304,4163
305,24830
305,26073
305,24402
305,18567
305,27302
305,32726
306,30764
307,11768
307,11439
307,27656
308,27048
308,35152
308,7882
308,26167
308,4723
308,35949
308,184
308,20598
308,17395
308,12231
308,18418
308,14038
308,20105
308,37161
308,31890
308,24347
308,36741
308,34989
308,1672
308,538
308,5629
308,29388
308,20303
308,32138
308,4293
308,26569
308,4531
308,7714
308,20910
308,34315
308,4417
308,3123
308,24291
308,30163
308,7446
308,4513
308,12908
308,32961
308,4193
308,13504
308,30172
308,34673
308,2285
308,22669
308,5896
308,14712
308,631
308,34058
308,6854
308,29271
308,27861
308,5015
308,4007
308,31914
308,36788
308,30429
308,23676
308,26003
308,20785
308,5903
309,26007
309,10266
309,31917
309,31358
309,19222
309,26281
309,22666
309,6578
309,3747
309,26124
309,34515
309,18876
309,2319
309,11191
309,37139
309,29789
30965,15239
30965,18866
30965,22553
30965,26982
30965,25564
30965,13347
30965,18701
30965,22995
30965,11707
30965,11814
30965,3867
30965,23005
30965,14595
30965,31602
30965,18892
30965,18456
30965,25812
30965,27739
30965,25967
311,31917
311,33069
311,18666
311,2397
311,7027
311,9049
311,3712
311,9008
311,28217
311,35773
311,26860
311,22564
313,2078
314,974
314,4275
314,32082
314,14800
314,27895
314,15191
314,31890
314,20932
314,35828
315,8357
315,3360
316,19222
316,6554
316,26880
316,37107
316,12803
317,37454
317,28957
317,22827
318,28975
318,23680
318,36743
318,3860
319,34062
319,27803
319,27177
319,11927
319,36652
319,20434
319,22321
320,26238
320,29687
320,17030
320,7195
320,33671
320,31369
320,34128
320,22326
320,7048
320,21153
320,11977
320,4497
320,641
321,35773
321,22666
321,36128
321,15191
321,27233
321,31890
321,10415
321,33643
321,12752
321,21864
321,28961
321,11534
321,35008
321,8578
321,18114
321,5490
321,26026
321,9008
321,21689
321,36799
321,25163
321,19114
321,36559
321,35828
321,15110
321,23050
321,14098
321,3712
321,20024
321,19222
321,27803
321,28217
321,15750
321,2431
321,25477
322,30136
322,27803
322,31920
323,6631
323,21552
323,1204
323,11651
323,33410
323,23838
323,11961
6115,17651
6115,33274
6115,23204
325,17118
325,8293
325,7363
325,3491
325,20505
325,32097
325,33837
326,6452
326,25424
326,37627
326,32999
326,17702
326,13091
326,32761
326,4035
326,5072
326,35311
326,13836
326,11534
326,3352
326,35085
326,31218
326,1686
326,7354
326,440
326,16424
326,8518
326,9837
326,12095
326,17899
326,35186
326,12009
326,15110
326,14879
326,1343
326,31404
326,32346
326,23129
326,31714
326,2859
326,1295
326,9008
327,15291
327,30002
327,15647
328,10742
328,31890
328,14063
329,21339
330,13208
330,32877
333,22294
333,31170
333,5044
333,27803
333,17122
333,17010
333,30564
334,21235
334,23783
334,5629
335,8611
335,37043
335,7006
335,17186
335,24616
335,22666
335,2382
335,26026
335,14800
335,27302
335,9008
335,25584
335,15191
335,17484
335,36063
335,7835
335,10568
335,10830
335,6134
335,9051
335,3712
335,20854
335,30581
335,7317
335,13656
336,27803
336,10568
336,35987
336,17098
337,20591
337,7104
337,6686
337,37627
337,11401
337,24175
337,31276
337,22994
337,32451
337,15191
337,35703
337,30193
337,3121
337,20236
337,31890
337,24118
337,6424
337,32066
337,25610
337,32157
337,25249
337,16086
337,2806
337,4393
337,15530
337,12498
337,24155
337,8623
337,27803
337,16166
337,27282
337,32030
338,37346
338,7317
338,14902
338,29115
339,3352
339,18945
339,7442
339,12968
340,31890
340,12461
340,361
341,20554
341,16390
341,33603
341,11851
341,15156
341,34390
341,30285
342,73
342,33410
342,30199
342,34326
342,13638
342,31890
344,27803
344,31890
344,8880
345,33671
345,36731
345,4204
345,36028
345,6964
345,7195
345,31890
345,11081
345,18309
347,25062
347,30235
347,18163
