node1,node2
1555,378
1555,406
1555,427
1555,743
1555,763
1555,951
1555,1334
1555,5124
1555,6789
1555,5769
1555,5703
1555,2571
1555,4883
1555,6105
1555,5402
1555,5530
1555,7237
1555,2083
1555,3108
1555,3240
1555,2734
1555,3504
1555,3397
1555,4809
1555,3544
1555,4900
1555,7398
1555,7548
1555,6891
1555,4086
1555,6391
1555,3961
2014,290
2014,378
2014,763
2014,6792
2014,3597
2014,2452
2014,2326
2014,2083
2014,3108
2014,2725
2014,3240
2014,2734
2014,5769
2014,7226
2014,2878
2014,7237
2014,4809
2014,6870
2014,3544
2014,4900
2014,6108
2014,3165
2029,378
2029,406
2029,427
2029,763
2029,1334
2029,1348
2029,6789
2029,3597
2029,7237
2029,2083
2029,4900
2029,3240
2029,6108
2029,2476
2029,3504
2029,3644
2029,2571
2029,3397
2029,4809
2029,7075
2029,3544
2029,5854
2029,5090
2029,7398
2083,290
2083,406
2083,427
2083,473
2083,743
2083,763
2083,951
2083,1334
2083,1381
2083,1555
2083,2014
2083,2029
2083,5124
2083,2571
2083,3597
2083,4883
2083,2326
2083,5402
2083,3108
2083,4900
2083,7226
2083,2878
2083,7548
2083,6789
2083,5769
2083,4754
2083,2452
2083,5530
2083,3397
2083,2725
2083,3240
2083,2476
2083,2734
2083,5556
2083,6391
2083,4809
2083,3544
2083,6105
2083,5090
2083,7398
2083,6891
2083,2798
2083,7237
2238,378
2238,763
2238,1334
2238,1348
2238,1381
2238,5703
2238,3597
2238,4754
2238,6108
2238,5854
2238,4900
2238,3240
2238,3504
2238,6391
2238,5944
2238,7284
2326,290
2326,378
2326,743
2326,763
2326,2014
2326,2083
2326,7237
2326,6792
2326,5769
2326,3597
2326,2452
2326,6870
2326,4900
2326,5402
2326,6108
2326,3108
2326,2725
2326,2476
2326,2734
2326,3240
2452,290
2452,378
2452,763
2452,951
2452,1334
2452,2014
2452,2083
2452,2326
2452,3397
2452,5703
2452,6792
2452,4809
2452,6391
2452,3544
2452,6105
2452,5530
2452,6108
2452,3165
2452,7237
2452,5090
2452,4900
2452,2725
2452,3240
2452,2476
2452,2734
2452,3504
2452,3597
2452,3644
2476,473
2476,763
2476,951
2476,1334
2476,2029
2476,2083
2476,2326
2476,2452
2476,6789
2476,6792
2476,5769
2476,6105
2476,5402
2476,5530
2476,7237
2476,3108
2476,2725
2476,3240
2476,5556
2476,2878
2476,2798
2476,3397
2476,5090
2476,7548
2476,6891
2571,113
2571,406
2571,427
2571,763
2571,951
2571,1334
2571,1348
2571,1555
2571,2029
2571,2083
2571,3397
2571,3597
2571,7075
2571,6105
2571,7237
2571,5090
2571,3240
2571,6391
2571,5944
2725,290
2725,378
2725,406
2725,473
2725,743
2725,763
2725,951
2725,2014
2725,2083
2725,2326
2725,2452
2725,2476
2725,5124
2725,7237
2725,6792
2725,4809
2725,6391
2725,3597
2725,4883
2725,4900
2725,5402
2725,6789
2725,5090
2725,3108
2725,7398
2725,3240
2725,2734
2725,6105
2725,5530
2734,290
2734,378
2734,406
2734,473
2734,743
2734,763
2734,951
2734,1334
2734,1381
2734,1555
2734,2014
2734,2083
2734,2326
2734,2452
2734,2725
2734,5124
2734,6792
2734,5769
2734,6891
2734,3597
2734,4883
2734,6789
2734,5402
2734,3108
2734,3240
2734,6105
2734,5556
2734,4809
2734,7226
2734,3644
2734,5530
2734,3397
2734,4900
2734,3165
2734,5090
2734,7398
2734,4754
2734,2798
2734,6391
2734,7548
2734,7237
2798,290
2798,378
2798,473
2798,763
2798,1334
2798,2083
2798,2476
2798,2734
2798,6789
2798,3240
2798,5402
2798,3644
2798,7237
2798,4809
2798,6108
2798,5854
2798,5090
2798,6891
2798,3597
2798,4086
2878,378
2878,743
2878,763
2878,951
2878,1334
2878,1381
2878,2014
2878,2083
2878,2476
2878,7237
2878,5769
2878,5944
2878,4883
2878,6105
2878,4900
2878,5530
2878,7226
2878,3397
2878,5090
2878,3108
2878,7398
2878,3240
2878,4754
2878,6789
2878,4809
2878,5556
3108,113
3108,290
3108,378
3108,406
3108,427
3108,473
3108,743
3108,763
3108,951
3108,1334
3108,1381
3108,1555
3108,2014
3108,2083
3108,2326
3108,2476
3108,2725
3108,2734
3108,2878
3108,6891
3108,5124
3108,6789
3108,5769
3108,3597
3108,3544
3108,4754
3108,5530
3108,4900
3108,3240
3108,3504
3108,5556
3108,7237
3108,5703
3108,4809
3108,6105
3108,6108
3108,5090
3108,7398
3108,7548
3108,4883
3108,4086
3108,6391
3108,3644
3165,290
3165,378
3165,743
3165,763
3165,951
3165,1334
3165,2014
3165,2452
3165,2734
3165,3397
3165,6792
3165,4809
3165,3597
3165,6105
3165,5530
3165,6108
3165,7237
3165,5090
3165,4900
3165,3240
3165,4754
3165,6391
3165,7226
3165,3644
3240,113
3240,290
3240,378
3240,406
3240,427
3240,473
3240,763
3240,951
3240,1334
3240,1348
3240,1381
3240,1555
3240,2014
3240,2029
3240,2083
3240,2238
3240,2326
3240,2452
3240,2476
3240,2571
3240,2725
3240,2734
3240,2798
3240,2878
3240,3108
3240,3165
3240,5124
3240,3597
3240,6105
3240,5944
3240,7226
3240,3397
3240,5703
3240,3644
3240,7284
3240,3961
3240,4900
3240,6789
3240,6792
3240,5769
3240,4754
3240,5530
3240,5402
3240,3504
3240,5556
3240,4809
3240,7075
3240,6870
3240,3544
3240,6108
3240,5854
3240,5090
3240,6891
3240,4086
3240,6391
3240,7237
3397,378
3397,406
3397,427
3397,763
3397,951
3397,1334
3397,1348
3397,1555
3397,2029
3397,2083
3397,2452
3397,2476
3397,2571
3397,2734
3397,2878
3397,3165
3397,3240
3397,6105
3397,4086
3397,3597
3397,6870
3397,5530
3397,3544
3397,6108
3397,5124
3397,7237
3397,5090
3397,5402
3397,4809
3397,5556
3397,3961
3397,7548
3397,7075
3504,290
3504,378
3504,406
3504,951
3504,1334
3504,1348
3504,1555
3504,2029
3504,2238
3504,2452
3504,3108
3504,3240
3504,3597
3504,4754
3504,7075
3504,5944
3504,7237
3504,5703
3504,4900
3504,3544
3504,6105
3504,6108
3504,5854
3504,7284
3504,4086
3544,290
3544,378
3544,406
3544,763
3544,951
3544,1334
3544,1348
3544,1381
3544,1555
3544,2014
3544,2029
3544,2083
3544,2452
3544,3108
3544,3240
3544,3397
3544,3504
3544,5124
3544,3597
3544,6792
3544,6789
3544,5944
3544,7226
3544,5703
3544,4754
3544,7237
3544,7075
3544,3961
3544,5556
3544,5854
3544,4809
3544,6870
3544,4900
3544,6105
3544,6108
3544,5090
3544,6891
3544,4086
3544,6391
3597,378
3597,406
3597,763
3597,951
3597,1334
3597,1348
3597,1381
3597,2014
3597,2029
3597,2083
3597,2238
3597,2326
3597,2452
3597,2571
3597,2725
3597,2734
3597,2798
3597,3108
3597,3165
3597,3240
3597,3397
3597,3504
3597,3544
3597,5124
3597,6105
3597,5854
3597,5944
3597,7226
3597,3644
3597,7237
3597,5703
3597,7284
3597,3961
3597,6789
3597,6792
3597,5769
3597,4754
3597,5530
3597,7075
3597,5556
3597,4809
3597,6870
3597,4900
3597,6108
3597,5090
3597,6891
3597,4086
3597,6391
3644,378
3644,763
3644,1334
3644,2029
3644,2452
3644,2734
3644,2798
3644,3108
3644,3165
3644,3240
3644,3597
3644,4809
3644,5402
3644,6108
3644,7237
3644,5090
3644,7398
3644,3961
3961,113
3961,290
3961,378
3961,406
3961,427
3961,763
3961,951
3961,1334
3961,1348
3961,1381
3961,1555
3961,3240
3961,3397
3961,3544
3961,3597
3961,3644
3961,4086
3961,4809
3961,5090
3961,6105
3961,5530
3961,5402
3961,6789
3961,6891
3961,6108
3961,7237
4086,290
4086,378
4086,406
4086,427
4086,763
4086,951
4086,1334
4086,1381
4086,1555
4086,2798
4086,3108
4086,3240
4086,3397
4086,3504
4086,3544
4086,3597
4086,3961
4086,6891
4086,5124
4086,7237
4086,5703
4086,4809
4086,4754
4086,6870
4086,6105
4086,5402
4086,5854
4086,6789
4086,5090
4086,5556
4754,113
4754,378
4754,427
4754,473
4754,763
4754,951
4754,1334
4754,1348
4754,1381
4754,2083
4754,2238
4754,2734
4754,2878
4754,3108
4754,3165
4754,3240
4754,3504
4754,3544
4754,3597
4754,4086
4754,6792
4754,4809
4754,4900
4754,7284
4754,7237
4754,5703
4754,5944
4754,6108
4754,5854
4754,5090
4754,7398
4754,6891
4754,6391
4754,7548
4809,113
4809,290
4809,378
4809,406
4809,473
4809,743
4809,763
4809,951
4809,1334
4809,1348
4809,1555
4809,2014
4809,2029
4809,2083
4809,2452
4809,2725
4809,2734
4809,2798
4809,2878
4809,3108
4809,3165
4809,3240
4809,3397
4809,3544
4809,3597
4809,3644
4809,3961
4809,4086
4809,4754
4809,6789
4809,6792
4809,5769
4809,6105
4809,5402
4809,5530
4809,7237
4809,5556
4809,4900
4809,7226
4809,5703
4809,7075
4809,6108
4809,5090
4809,6891
4809,6391
4883,473
4883,743
4883,1334
4883,1381
4883,1555
4883,2083
4883,2725
4883,2734
4883,2878
4883,3108
4883,6789
4883,5769
4883,6870
4883,6105
4883,7237
4883,7398
4883,6891
4883,5556
4883,7548
4900,290
4900,378
4900,427
4900,763
4900,951
4900,1334
4900,1348
4900,1555
4900,2014
4900,2029
4900,2083
4900,2238
4900,2326
4900,2452
4900,2725
4900,2734
4900,2878
4900,3108
4900,3165
4900,3240
4900,3504
4900,3544
4900,3597
4900,4754
4900,4809
4900,5944
4900,7226
4900,7237
4900,5703
4900,6792
4900,5530
4900,7075
4900,6108
4900,5854
4900,5090
4900,6391
5090,113
5090,290
5090,378
5090,406
5090,427
5090,763
5090,951
5090,1334
5090,1348
5090,1381
5090,2029
5090,2083
5090,2452
5090,2476
5090,2571
5090,2725
5090,2734
5090,2798
5090,2878
5090,3108
5090,3165
5090,3240
5090,3397
5090,3544
5090,3597
5090,3644
5090,3961
5090,4086
5090,4754
5090,4809
5090,4900
5090,5124
5090,6789
5090,6792
5090,5530
5090,7237
5090,5944
5090,7075
5090,6105
5090,6108
5090,5854
5090,6891
5124,406
5124,427
5124,763
5124,1334
5124,1555
5124,2083
5124,2725
5124,2734
5124,3108
5124,3240
5124,3397
5124,3544
5124,3597
5124,4086
5124,5090
5124,5769
5124,6105
5124,5402
5124,7237
5124,6870
5124,6789
5402,113
5402,378
5402,427
5402,743
5402,763
5402,1334
5402,1555
5402,2083
5402,2326
5402,2476
5402,2725
5402,2734
5402,2798
5402,3240
5402,3397
5402,3644
5402,3961
5402,4086
5402,4809
5402,5124
5402,5530
5402,7237
5402,6789
5402,6105
5530,378
5530,406
5530,473
5530,763
5530,1334
5530,1555
5530,2083
5530,2452
5530,2476
5530,2725
5530,2734
5530,2878
5530,3108
5530,3165
5530,3240
5530,3397
5530,3597
5530,3961
5530,4809
5530,4900
5530,5090
5530,5402
5530,5769
5530,6105
5530,6789
5530,7237
5556,378
5556,473
5556,743
5556,763
5556,951
5556,1334
5556,1381
5556,2083
5556,2476
5556,2734
5556,2878
5556,3108
5556,3240
5556,3397
5556,3544
5556,3597
5556,4086
5556,4809
5556,4883
5556,7237
5556,6870
5556,6105
5556,7284
5703,290
5703,378
5703,406
5703,1348
5703,1555
5703,2238
5703,2452
5703,3108
5703,3240
5703,3504
5703,3544
5703,3597
5703,4086
5703,4754
5703,4809
5703,4900
5703,7075
5703,6105
5703,7237
5703,6108
5703,5854
5703,7284
5769,290
5769,378
5769,473
5769,763
5769,951
5769,1334
5769,1381
5769,1555
5769,2014
5769,2083
5769,2326
5769,2476
5769,2734
5769,2878
5769,3108
5769,3240
5769,3597
5769,4809
5769,4883
5769,5124
5769,5530
5769,7237
5769,6891
5769,6789
5769,7548
5854,113
5854,290
5854,378
5854,763
5854,1381
5854,2029
5854,2238
5854,2798
5854,3240
5854,3504
5854,3544
5854,3597
5854,4086
5854,4754
5854,4900
5854,5090
5854,5703
5854,7226
5854,7237
5854,7284
5854,6891
5854,6789
5854,7075
5854,6108
5854,6391
5944,763
5944,1348
5944,1381
5944,2238
5944,2571
5944,2878
5944,3240
5944,3504
5944,3544
5944,3597
5944,4754
5944,4900
5944,5090
5944,7075
5944,7237
5944,6870
5944,7284
6105,378
6105,406
6105,743
6105,763
6105,951
6105,1334
6105,1348
6105,1555
6105,2083
6105,2452
6105,2476
6105,2571
6105,2725
6105,2734
6105,2878
6105,3108
6105,3165
6105,3240
6105,3397
6105,3504
6105,3544
6105,3597
6105,3961
6105,4086
6105,4809
6105,4883
6105,5090
6105,5124
6105,5402
6105,5530
6105,5556
6105,5703
6105,6792
6105,7237
6105,6870
6105,6108
6105,7548
6108,113
6108,290
6108,378
6108,406
6108,763
6108,951
6108,1334
6108,2014
6108,2029
6108,2238
6108,2326
6108,2452
6108,2798
6108,3108
6108,3165
6108,3240
6108,3397
6108,3504
6108,3544
6108,3597
6108,3644
6108,3961
6108,4754
6108,4809
6108,4900
6108,5090
6108,5703
6108,5854
6108,6105
6108,6792
6108,7237
6108,7075
6108,7226
6108,6891
6108,6391
6391,113
6391,290
6391,378
6391,763
6391,951
6391,1334
6391,1555
6391,2083
6391,2238
6391,2452
6391,2571
6391,2725
6391,2734
6391,3108
6391,3165
6391,3240
6391,3544
6391,3597
6391,4754
6391,4809
6391,4900
6391,5854
6391,6108
6391,6792
6391,7226
6391,7237
6391,7284
6789,378
6789,406
6789,473
6789,763
6789,951
6789,1334
6789,1555
6789,2029
6789,2083
6789,2476
6789,2725
6789,2734
6789,2798
6789,2878
6789,3108
6789,3240
6789,3544
6789,3597
6789,3961
6789,4086
6789,4809
6789,4883
6789,5090
6789,5124
6789,5402
6789,5530
6789,5769
6789,5854
6789,7237
6789,7075
6789,7398
6792,113
6792,290
6792,378
6792,427
6792,763
6792,951
6792,1334
6792,2014
6792,2326
6792,2452
6792,2476
6792,2725
6792,2734
6792,3165
6792,3240
6792,3544
6792,3597
6792,4754
6792,4809
6792,4900
6792,5090
6792,6105
6792,6108
6792,6391
6792,7226
6792,7237
6792,6870
6870,406
6870,763
6870,1381
6870,2014
6870,2326
6870,3240
6870,3397
6870,3544
6870,3597
6870,4086
6870,4883
6870,5124
6870,5556
6870,5944
6870,6105
6870,6792
6870,7237
6870,7548
6891,378
6891,473
6891,743
6891,763
6891,951
6891,1334
6891,1555
6891,2083
6891,2476
6891,2734
6891,2798
6891,3108
6891,3240
6891,3544
6891,3597
6891,3961
6891,4086
6891,4754
6891,4809
6891,4883
6891,5090
6891,5769
6891,5854
6891,6108
6891,7075
6891,7398
6891,7237
6891,7548
7075,290
7075,378
7075,406
7075,763
7075,951
7075,1334
7075,1348
7075,2029
7075,2571
7075,3240
7075,3397
7075,3504
7075,3544
7075,3597
7075,4809
7075,4900
7075,5090
7075,5703
7075,5854
7075,5944
7075,6108
7075,6789
7075,6891
7075,7237
7226,113
7226,290
7226,378
7226,763
7226,1334
7226,2014
7226,2083
7226,2734
7226,2878
7226,3165
7226,3240
7226,3544
7226,3597
7226,4809
7226,4900
7226,5854
7226,6108
7226,6391
7226,6792
7226,7237
7237,113
7237,290
7237,378
7237,406
7237,427
7237,473
7237,743
7237,763
7237,951
7237,1334
7237,1348
7237,1381
7237,1555
7237,2014
7237,2029
7237,2083
7237,2326
7237,2452
7237,2476
7237,2571
7237,2725
7237,2734
7237,2798
7237,2878
7237,3108
7237,3165
7237,3240
7237,3397
7237,3504
7237,3544
7237,3597
7237,3644
7237,3961
7237,4086
7237,4754
7237,4809
7237,4883
7237,4900
7237,5090
7237,5124
7237,5402
7237,5530
7237,5556
7237,5703
7237,5769
7237,5854
7237,5944
7237,6105
7237,6108
7237,6391
7237,6789
7237,6792
7237,6870
7237,6891
7237,7075
7237,7226
7237,7398
7237,7548
7284,290
7284,378
7284,406
7284,427
7284,763
7284,1334
7284,1348
7284,1381
7284,2238
7284,3240
7284,3504
7284,3597
7284,4754
7284,5556
7284,5703
7284,5854
7284,5944
7284,6391
7398,473
7398,743
7398,1334
7398,1555
7398,2029
7398,2083
7398,2725
7398,2734
7398,2878
7398,3108
7398,3644
7398,4754
7398,4883
7398,6789
7398,6891
7398,7237
7548,113
7548,473
7548,1334
7548,1348
7548,1381
7548,1555
7548,2083
7548,2476
7548,2734
7548,3108
7548,3397
7548,4754
7548,4883
7548,5769
7548,6105
7548,6870
7548,6891
7548,7237
